Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
Software Quality,91728,CSC,385,6,Undergraduate ,3,,8:00 am - 8:55 am,MWF,Shineman Center 444,Fall2019,Lecture,Bastian   Tenbergen,30
Teaching Computing,90502,CSC,390,7,Undergraduate ,3,,3:00 pm - 5:40 pm,F,Shineman Center 448,Fall2019,Lecture,James   Patridge,30
System Simulation/VirtualWorld,94577,CSC,454,1,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 444,Fall2019,Lecture,Aleksandar V  Pantaleev,30
Computer Graphics,94579,CSC,470,2,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Shineman Center 444,Fall2019,Lecture,Aleksandar V  Pantaleev,30
Software Design,94272,CSC,480,3,Undergraduate ,3,,6:00 pm - 7:20 pm,TR,Shineman Center 444,Fall2019,Lecture,Bastian   Tenbergen,30
Software Engineering Sem:I,94072,CSC,495,4,Undergraduate ,3,,1:50 pm - 2:45 pm,MW,Shineman Center 444,Fall2019,Seminar,Jae Woong   Lee,30
Software Engineering Sem: II,94073,CSC,496,5,Undergraduate ,3,,1:50 pm - 2:45 pm,MW,Shineman Center 444,Fall2019,Seminar,Jae Woong   Lee,30
First-Year Practicum-LC,93784,CSS,111,6,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Marano Campus Center 323,Fall2019,Seminar,Tiffany L  Deater,30
Intro to Cinema Production,91410,CSS,235,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 232,Fall2019,Lecture,Jacob A  Dodd,30
Intro to Cinema Production,94267,CSS,235,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 142,Fall2019,Lecture,Joshua   Adams,30
Intermediate Cinema Production,91115,CSS,335,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 142,Fall2019,Lecture,Joshua   Adams,30
Cinematography,94255,CSS,336,3,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 232,Fall2019,Studio,Jacob A  Dodd,30
Motion Picture Editing,93790,CSS,337,4,Undergraduate ,3,,3:00 pm - 6:00 pm,W,Mahar Hall 6,Fall2019,Studio,Jacob A  Dodd,30
StuNationCin:N. Africa Global,94732,CSS,360,5,Undergraduate ,3,,3:00 pm - 6:45 pm,W,Marano Campus Center 211,Fall2019,Lecture,Bennet   Schaber,30
ST:Cinema & Environment,92946,CSS,395,6,Undergraduate ,3,,3:00 pm - 6:00 pm,M,Shineman Center 175,Fall2019,Lecture,Tiffany L  Deater,30
T: The Horror Film,94804,CSS,395,7,Undergraduate ,3,,3:15 pm - 6:15 pm,M,Rich Hall 219,Fall2019,Lecture,Michael   Raicht,30
Begin Modern Dance Technique,94327,DNC,112,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lee Hall 300,Fall2019,Studio,Ligia R  Pinheiro,30
T:Prequel to Ed Admin,94891,EAD,600,2,Graduate ,3,,TBA,TBA,Sonata TBD,Fall2019,Lecture,Angela   Perrotto,30
Internship-Build/District Lead,90593,EAD,695,3,Graduate ,3,,TBA,TBA,Off Campus ,Fall2019,Internship,Richard   Cavallaro,30
Internship-Build/District Lead,90594,EAD,695,4,Graduate ,3,,TBA,TBA,Off Campus ,Fall2019,Internship,Linda Rae  Markert,30
Internship-Build/District Lead,90595,EAD,695,5,Graduate ,3,,TBA,TBA,Off Campus ,Fall2019,Internship,Tamara   Lipke,30
Internship-Build/District Lead,90596,EAD,695,6,Graduate ,3,,TBA,TBA,Off Campus ,Fall2019,Internship,Lynne   Erdle,30
Internship-Build/District Lead,90597,EAD,695,7,Graduate ,3,,TBA,TBA,Off Campus ,Fall2019,Internship,Linda Rae  Markert,30
Introduction to Engineering,92156,ECE,101,1,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 196,Fall2019,Lecture,Ildar   Sabirianov,30
Introduction to Engineering,91857,ECE,101,2,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Shineman Center 408,Fall2019,Lecture,Sungeun   Kim,30
Electric Circuits,91127,ECE,211,3,Undergraduate ,3,,11:30 am - 1:20 pm,MWF,Shineman Center 406,Fall2019,Lecture,Sungeun   Kim,30
Signals and Systems,93515,ECE,233,4,Undergraduate ,3,,2:20 pm - 5:00 pm,TR,Shineman Center 404,Fall2019,Laboratory,Mustafa   Ayad,30
Digital Systems,91130,ECE,271,5,Undergraduate ,3,,9:35 am - 12:15 pm,TR,Shineman Center 404,Fall2019,Lecture,Mustafa   Ayad,30
Microelectronic Circuits,93516,ECE,314,6,Undergraduate ,3,,11:30 am - 1:20 pm,MWF,Shineman Center 404,Fall2019,Studio,Adrian   Ieta,30
Power Circuits and Systems,94135,ECE,321,7,Undergraduate ,3,,1:50 pm - 3:40 pm,MWF,Shineman Center 406,Fall2019,Lecture,Hui   Zhang,30
Electromagnetics,91992,ECE,344,1,Undergraduate ,3,,4:10 pm - 5:05 pm,MWF,Shineman Center 406,Fall2019,Lecture,Sungeun   Kim,30
Control Systems,94584,ECE,365,2,Undergraduate ,3,,9:10 am - 11:00 am,MWF,Shineman Center 406,Fall2019,Studio,Hui   Zhang,30
Microprocessor Applications,93141,ECE,375,3,Undergraduate ,3,,11:10 am - 1:50 pm,TR,Shineman Center 406,Fall2019,Studio,Rachid   Manseur,30
ECE Seminar,92138,ECE,401,4,Undergraduate ,3,,2:20 pm - 4:20 pm,R,Shineman Center 176,Fall2019,Seminar,Rachid   Manseur,30
Advanced Electronics,94583,ECE,416,5,Undergraduate ,3,,1:50 pm - 3:40 pm,MWF,Shineman Center 404,Fall2019,Studio,Adrian   Ieta,30
Communications Systems,91986,ECE,454,6,Undergraduate ,3,,8:00 am - 8:55 am,MWF,Shineman Center 408,Fall2019,Studio,Mario   Bkassiny,30
Communications Systems Lab,91987,ECE,454,7,Undergraduate ,3,,2:20 pm - 5:05 pm,T,Shineman Center 408,Fall2019,Laboratory,Mario   Bkassiny,30
Wireless Communications,94582,ECE,455,1,Undergraduate ,3,,11:30 am - 1:20 pm,MWF,Shineman Center 408,Fall2019,Lecture,Mario   Bkassiny,30
Computer Architecture,94134,ECE,475,2,Undergraduate ,3,,11:10 am - 1:50 pm,TR,Shineman Center 408,Fall2019,Studio,Marianne   Hromalik,30
Capstone Design Proposal,91993,ECE,491,3,Undergraduate ,3,,9:35 am - 10:30 am,R,Shineman Center 406,Fall2019,Lecture,Marianne   Hromalik,30
Principles of Microeconomics,90201,ECO,101,4,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 101,Fall2019,Lecture,John   Kane,30
Principles of Microeconomics,91530,ECO,101,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 102,Fall2019,Lecture,Javad   Nosratabadi,30
Principles of Microeconomics,91555,ECO,101,6,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Mahar Hall 204,Fall2019,Lecture,Mihai   Paraschiv,30
Principles of Microeconomics,91905,ECO,101,7,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 204,Fall2019,Lecture,Mihai   Paraschiv,30
Principles of Microeconomics,90202,ECO,101,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,John   Kane,30
Prin of Macroeconomics,91360,ECO,200,2,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 201,Fall2019,Lecture,Brian   Dempsey,30
Prin of Macroeconomics,91141,ECO,200,3,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 201,Fall2019,Lecture,Brian   Dempsey,30
Prin of Macroeconomics,92803,ECO,200,4,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Lanigan Hall 107,Fall2019,Lecture,Brian   Dempsey,30
Prin of Macroeconomics,90203,ECO,200,5,Undergraduate ,3,,8:00 am - 9:20 am,TR,Lanigan Hall 103,Fall2019,Lecture,Glenn   Graham,30
Intermediate Macro Theory,91361,ECO,300,6,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 122,Fall2019,Lecture,Elizabeth A  Schmitt,30
Intermediate Micro Theory,90204,ECO,301,7,Undergraduate ,3,,4:40 pm - 6:05 pm,MW,Mahar Hall 214,Fall2019,Lecture,Said   Atri,30
Managerial Economics,90205,ECO,302,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Said   Atri,30
Am Economic Hist before 1900,90206,ECO,326,2,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 108,Fall2019,Lecture,Ranjit   Dighe,30
Economic Development,92802,ECO,330,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 108,Fall2019,Lecture,Glenn   Graham,30
Money And Banking,91140,ECO,340,4,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Lanigan Hall 102,Fall2019,Lecture,Craig   Benedict,30
Money And Banking,91904,ECO,340,5,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 220,Fall2019,Lecture,Craig   Benedict,30
Money And Banking,90207,ECO,340,6,Undergraduate ,3,,3:00 pm - 3:55 pm,MWF,Mahar Hall 220,Fall2019,Lecture,Craig   Benedict,30
Money And Banking,90208,ECO,340,7,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Elizabeth A  Schmitt,30
Political Eco Financial Crises,94573,ECO,341,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 102,Fall2019,Lecture,Ranjit   Dighe,30
Political Eco Financial Crises,94574,ECO,341,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Mahar Hall 102,Fall2019,Lecture,Ranjit   Dighe,30
International Trade,91454,ECO,344,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 204,Fall2019,Lecture,Mihai   Paraschiv,30
Intro to Labor Economics,90209,ECO,350,4,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 220,Fall2019,Lecture,Javad   Nosratabadi,30
Intro to Labor Economics,91597,ECO,350,5,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 220,Fall2019,Lecture,Javad   Nosratabadi,30
Intro toCollege Level Learning,90556,EDU,101,6,Undergraduate ,3,,12:40 pm - 1:35 pm,MW,Mahar Hall 122,Fall2019,Lecture,Drew   Spriggs,30
Intro toCollege Level Learning,90557,EDU,101,7,Undergraduate ,3,,1:50 pm - 2:45 pm,MW,Marano Campus Center 211,Fall2019,Lecture,Valerie Ann  Ledford,30
Intro toCollege Level Learning,90558,EDU,101,1,Undergraduate ,3,,1:50 pm - 2:45 pm,MW,Mahar Hall 102,Fall2019,Lecture,Grace Ann  Maxon-Clarke,30
Intro toCollege Level Learning,94699,EDU,101,2,Undergraduate ,3,,12:40 pm - 1:35 pm,MW,Mahar Hall 108,Fall2019,Lecture,Scott G.  Cunningham,30
Comparative & International ED,93863,EDU,114,3,Undergraduate ,3,,4:30 pm - 7:30 pm,M,Marano Campus Center 210,Fall2019,Lecture,Corie Anne  Kohlbach,30
Comparative & International ED,94052,EDU,114,4,Undergraduate ,3,,4:30 pm - 7:30 pm,W,Marano Campus Center 210,Fall2019,Lecture,Corie Anne  Kohlbach,30
Comparative & International ED,92669,EDU,114,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Namrata   Sharma,30
Comparative & International ED,93101,EDU,114,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Namrata   Sharma,30
FYSC-Ultimate Reality Show,94679,EDU,198,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Wilber 220,Fall2019,Lecture,Barbara A  Beyerbach,30
HIS of EDU in US since 1865,93864,EDU,210,1,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Sheldon Hall 332,Fall2019,Lecture,James C  Tschudy,30
HIS of EDU in US since 1865,91236,EDU,210,2,Undergraduate ,3,,4:30 pm - 7:30 pm,R,Sheldon Hall 332,Fall2019,Lecture,Bryon Kieth  Wilcox,30
HIS of EDU in US since 1865,91239,EDU,210,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Sheldon Hall 332,Fall2019,Lecture,James C  Tschudy,30
HIS of EDU in US since 1865,92093,EDU,210,4,Undergraduate ,3,,4:30 pm - 7:30 pm,T,Sheldon Hall 332,Fall2019,Lecture,Bryon Kieth  Wilcox,30
HIS of EDU in US since 1865,90968,EDU,210,5,Undergraduate ,3,,5:00 pm - 8:00 pm,M,Wilber B5,Fall2019,Lecture,Kara A  Shore,30
Elected Field Experience,90135,EDU,300,6,Undergraduate ,3,,TBA,TBA,Off Campus ,Fall2019,Activity,Sandra L  Kyle,30
Elected Field Experience,90136,EDU,300,7,Undergraduate ,3,,TBA,TBA,Off Campus ,Fall2019,Activity,Amanda   Fenlon,30
Elected Field Experience,90137,EDU,300,1,Undergraduate ,3,,TBA,TBA,Off Campus ,Fall2019,Activity,Amanda   Fenlon,30
"School,Pedagogy&Social Justice",90138,EDU,301,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Sheldon Hall 336,Fall2019,Lecture,Bonita   Hampton,30
"School,Pedagogy&Social Justice",90139,EDU,301,3,Undergraduate ,3,,4:40 pm - 6:05 pm,MW,Park Hall 212,Fall2019,Lecture,Theresa   Parry-Bick,30
"School,Pedagogy&Social Justice",90877,EDU,301,4,Undergraduate ,3,,4:30 pm - 7:30 pm,M,Sheldon Hall 336,Fall2019,Lecture,Bonita   Hampton,30
"School,Pedagogy&Social Justice",90141,EDU,301,5,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Sheldon Hall 336,Fall2019,Lecture,Bonita   Hampton,30
"School,Pedagogy&Social Justice",94046,EDU,301,6,Undergraduate ,3,,4:30 pm - 7:30 pm,W,Park Hall 204,Fall2019,Lecture,Jean   Ann,30
"School,Pedagogy&Social Justice",90142,EDU,301,7,Undergraduate ,3,,9:35 am - 10:55 am,TR,Sheldon Hall 336,Fall2019,Lecture,Bonita   Hampton,30
"School,Pedagogy&Social Justice",94744,EDU,301,1,Undergraduate ,3,,4:30 pm - 7:30 pm,M,Park Hall 314,Fall2019,Lecture,Marcia M  Burrell,30
Field Placement I,90143,EDU,303,2,Undergraduate ,3,,11:00 am - 3:00 pm,R,Off Campus ,Fall2019,Activity,David Paul  Parisian,30
Field Placement I,90144,EDU,303,3,Undergraduate ,3,,8:00 am - 12:00 pm,M,Off Campus ,Fall2019,Activity,David Paul  Parisian,30
Field Placement I,90145,EDU,303,4,Undergraduate ,3,,8:00 am - 12:00 pm,T,Off Campus ,Fall2019,Activity,David Paul  Parisian,30
Field Placement I,90146,EDU,303,5,Undergraduate ,3,,11:00 am - 3:00 pm,T,Off Campus ,Fall2019,Activity,David Paul  Parisian,30
Field Placement I,90147,EDU,303,6,Undergraduate ,3,,8:00 am - 12:00 pm,W,Off Campus ,Fall2019,Activity,David Paul  Parisian,30
Field Placement I,90148,EDU,303,7,Undergraduate ,3,,8:00 am - 12:00 pm,R,Off Campus ,Fall2019,Activity,David Paul  Parisian,30
Field Placement I,90901,EDU,303,1,Undergraduate ,3,,8:00 am - 12:00 pm,F,Off Campus ,Fall2019,Activity,David Paul  Parisian,30
Field Placement I,90149,EDU,303,2,Undergraduate ,3,,11:00 am - 3:00 pm,M,Off Campus ,Fall2019,Activity,David Paul  Parisian,30
Field Placement I,91288,EDU,303,3,Undergraduate ,3,,TBA,TBA,Off Campus ,Fall2019,Activity,David Paul  Parisian,30
Culturally Relevant Teaching,94745,EDU,380,4,Undergraduate ,3,,5:00 pm - 8:00 pm,W,Wilber 115,Fall2019,Lecture,Lisa   McGhee-Laracuente,30
Culturally Relevant Teaching,90151,EDU,380,5,Undergraduate ,3,,12:45 pm - 3:40 pm,M,Off Campus ,Fall2019,Lecture,Barbara A  Beyerbach,30
Culturally Relevant Teaching,90150,EDU,380,6,Undergraduate ,3,,11:10 am - 12:30 pm,MW,Wilber 220,Fall2019,Lecture,Alfred   Frederick,30
Culturally Relevant Teaching,91818,EDU,380,7,Undergraduate ,3,,4:30 pm - 7:30 pm,M,Sonata 107,Fall2019,Lecture,Anne   Fairbrother,30
Culturally Relevant Teaching,90152,EDU,380,1,Undergraduate ,3,,2:20 pm - 3:40 pm,MW,Wilber 115,Fall2019,Lecture,Alfred   Frederick,30
Culturally Relevant Teaching,90755,EDU,380,2,Undergraduate ,3,,9:35 am - 10:55 am,MW,Wilber 220,Fall2019,Lecture,Alfred   Frederick,30
Teach Eng Lang Learn,91610,EDU,383,3,Undergraduate ,3,,4:30 pm - 7:30 pm,T,Wilber 115,Fall2019,Lecture,Anne   Fairbrother,30
Professionalism&Social Justice,90153,EDU,430,4,Undergraduate ,3,,TBA,TBA,Off Campus ,Fall2019,Practicum,David Paul  Parisian,30
Critical Pedagogy,93733,EDU,500,5,Graduate ,3,,5:00 pm - 8:00 pm,T,Wilber B8,Fall2019,Lecture,Tania   Ramalho,30
Critical Pedagogy,92086,EDU,500,6,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Tania   Ramalho,30
Tech for Professional Developm,92097,EDU,506,7,Graduate ,3,,4:30 pm - 7:15 pm,W,Park Hall 313,Fall2019,Recitation or Discussion,Marcus Giovanni  D'Urso,30
Educational Assessment,92070,EDU,510,1,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Jean E  Hallagan,30
Cont Pro Develop thro Research,94722,EDU,516,2,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Dennis   Parsons,30
Professionalism&Social Justice,93226,EDU,530,3,Graduate ,3,,TBA,TBA,Off Campus ,Fall2019,Lecture,David Paul  Parisian,30
Curriculum Development,92084,EDU,555,4,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Tania   Ramalho,30
Composition I,91121,ENG,101,5,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Sheldon Hall 336,Fall2019,Lecture,Robert M  Early,30
Composition I,90157,ENG,101,6,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Sheldon Hall 328,Fall2019,Lecture,Melissa Ruth  Webb,30
Composition I,90158,ENG,101,7,Undergraduate ,3,,9:35 am - 10:55 am,TR,Park Hall 212,Fall2019,Lecture,Anthony J  Caputa,30
Composition I,90161,ENG,101,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Park Hall 313,Fall2019,Lecture,Melissa Ruth  Webb,30
Composition I,90159,ENG,101,2,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 232,Fall2019,Lecture,Anthony J  Caputa,30
Composition I-International,91832,ENG,101,3,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 208,Fall2019,Lecture,Anthony J  Caputa,30
Composition II,91433,ENG,102,4,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 242,Fall2019,Lecture,Diane Marie  Zeller,30
Composition II,91406,ENG,102,5,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Sheldon Hall 336,Fall2019,Lecture,Thomas   Bertonneau,30
Composition II,91730,ENG,102,6,Undergraduate ,3,,3:00 pm - 3:55 pm,MWF,Marano Campus Center 322,Fall2019,Lecture,Robert M  Early,30
Composition II,92343,ENG,102,7,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Sheldon Hall 336,Fall2019,Lecture,Thomas   Bertonneau,30
Composition II,91738,ENG,102,1,Undergraduate ,3,,3:00 pm - 3:55 pm,MWF,Park Hall 212,Fall2019,Lecture,Kenneth S  Nichols,30
Composition II,91735,ENG,102,2,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Marano Campus Center 208,Fall2019,Lecture,William T.  Brangan,30
Composition II,92376,ENG,102,3,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Mahar Hall 118,Fall2019,Lecture,Jennifer M  Smith,30
Composition II,91417,ENG,102,4,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 104,Fall2019,Lecture,William T.  Brangan,30
Composition II,93266,ENG,102,5,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Park Hall 211,Fall2019,Lecture,Jarrod   Hagadorn,30
Composition II,91418,ENG,102,6,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Park Hall 206,Fall2019,Lecture,Mary A  Hess,30
Composition II,91423,ENG,102,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Sheldon Hall 326,Fall2019,Lecture,Timothy W  McCoy,30
Composition II,91421,ENG,102,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Park Hall 211,Fall2019,Lecture,Linda M.  Black-Ochsenbein,30
Composition II,91422,ENG,102,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 258,Fall2019,Lecture,Amanda Rae  Trainham,30
Composition II,91413,ENG,102,3,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Marano Campus Center 210,Fall2019,Lecture,Stephanie Sue  Pritchard,30
Composition II,91432,ENG,102,4,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 306,Fall2019,Lecture,Jean   Troy-Smith,30
Composition II,91742,ENG,102,5,Undergraduate ,3,,4:40 pm - 6:05 pm,MW,Sheldon Hall 326,Fall2019,Lecture,Emily   Kirch,30
Composition II,91407,ENG,102,6,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 103,Fall2019,Lecture,Amanda Rae  Trainham,30
Composition II,91414,ENG,102,7,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Park Hall 204,Fall2019,Lecture,Melissa Ruth  Webb,30
Composition II,91429,ENG,102,1,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 107,Fall2019,Lecture,Dwayne Francis  Arruza,30
Composition II,91740,ENG,102,2,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Sheldon Hall 326,Fall2019,Lecture,Emily   Kirch,30
Composition II,91411,ENG,102,3,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Marano Campus Center 142,Fall2019,Lecture,Kenneth S  Nichols,30
Composition II,91434,ENG,102,4,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 322,Fall2019,Lecture,Maureen F  Curtin,30
Composition II,91412,ENG,102,5,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Park Hall 313,Fall2019,Lecture,Jamie L.  Adams,30
Composition II,91416,ENG,102,6,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 232,Fall2019,Lecture,Michael   Murphy,30
Composition II,91425,ENG,102,7,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Park Hall 211,Fall2019,Lecture,Linda M.  Black-Ochsenbein,30
Composition II,91741,ENG,102,1,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Mahar Hall 106,Fall2019,Lecture,Amanda Rae  Trainham,30
Comp II: Service Learning,94708,ENG,102,2,Undergraduate ,3,,8:00 am - 9:20 am,TR,Marano Campus Center 141,Fall2019,Lecture,Sean Thomas  Milligan,30
Composition II,94825,ENG,102,3,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 306,Fall2019,Lecture,Kenneth S  Nichols,30
Composition II-International,92153,ENG,102,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 208,Fall2019,Lecture,Melissa Ruth  Webb,30
Composition II,94325,ENG,102,5,Undergraduate ,3,,9:35 am - 10:55 am,TR,Sheldon Hall 326,Fall2019,Lecture,Timothy W  McCoy,30
Composition II,91833,ENG,102,6,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Park Hall 211,Fall2019,Lecture,Mary A  Hess,30
Composition II,94803,ENG,102,7,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Mahar Hall 314,Fall2019,Lecture,Karol   Cooper,30
Composition II,94826,ENG,102,1,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Park Hall 211,Fall2019,Lecture,Michael   Murphy,30
Adv. Listening Comprehension,93064,ENG,103,2,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Marano Campus Center 256,Fall2019,Lecture,Angela M  Herrera,30
Advanced Reading-International,91867,ENG,104,3,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 256,Fall2019,Lecture,Angela M  Herrera,30
FYSC-Victorian Monsters,94678,ENG,198,4,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Park Hall 314,Fall2019,Lecture,Sarah L.  Berry,30
Writing About LiteratureLC,94698,ENG,204,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Marano Campus Center 223,Fall2019,Lecture,Michael   Raicht,30
Writing About Literature,91858,ENG,204,6,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 323,Fall2019,Lecture,Diane Marie  Zeller,30
Writing AboutLiterature,91729,ENG,204,7,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Park Hall 206,Fall2019,Lecture,Jarrod   Hagadorn,30
Writing About Literature,90167,ENG,204,,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Marano Campus Center 322,Fall2019,Lecture,Patrick   Murphy,30
Writing About Literature,90958,ENG,204,1,Undergraduate ,3,,4:40 pm - 6:05 pm,MW,Marano Campus Center 231,Fall2019,Lecture,Karol   Cooper,30
Modern Culture & Media,94614,ENG,220,2,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 306,Fall2019,Lecture,Fiona   Coll,30
Amer Lit/Begin-Civ War,91112,ENG,235,3,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 211,Fall2019,Lecture,Douglas A  Guerra,30
Ethnicity & Cul Diff in Lit,91733,ENG,237,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 306,Fall2019,Lecture,Roberta   Hurtado,30
SophSem:Epic/Romance1660-1750,94088,ENG,265,5,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 225,Fall2019,Seminar,Elizabeth Briande  Bishop,30
Sophomore Seminar-Genre,91476,ENG,265,6,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Marano Campus Center 142,Fall2019,Seminar,Sarah L.  Berry,30
Sophomore Seminar-Genre,94321,ENG,265,7,Undergraduate ,3,,3:00 pm - 3:55 pm,MWF,Marano Campus Center 142,Fall2019,Seminar,Sarah L.  Berry,30
Practical English Grammar,90169,ENG,271,1,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Marano Campus Center 132,Fall2019,Lecture,Robert M  Early,30
Int Cinema/Screen,90841,ENG,286,2,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 211,Fall2019,Lecture,Bennet   Schaber,30
Intro Cinema/Screen StudiesLC,91734,ENG,286,3,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 323,Fall2019,Lecture,Amy   Shore,30
Advanced Composition,94621,ENG,302,4,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Marano Campus Center 306,Fall2019,Recitation or Discussion,Michael   Murphy,30
Literary Criticism,91749,ENG,304,5,Undergraduate ,3,,6:00 pm - 9:00 pm,W,Marano Campus Center 323,Fall2019,Lecture,Patrick   Murphy,30
Literary Criticism,90765,ENG,304,6,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 323,Fall2019,Lecture,Maureen F  Curtin,30
Shakespeare- An Introduction,90170,ENG,319,7,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 323,Fall2019,Lecture,Patrick   Murphy,30
