Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
Evolution,93877,BIO,425,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 178,"Aug 27, 2018 - Dec 07, 2018",Lecture,Michael J  McDonald,30
Research: Entomology,91713,BIO,492,7,Undergraduate ,3,,10:20 am - 1:20 pm,F,Shineman Center 304,"Aug 27, 2018 - Dec 07, 2018",Lecture,Karen R  Sime,30
Research: Genomics,90410,BIO,492,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 348,"Aug 27, 2018 - Dec 07, 2018",Lecture,Christopher H  Chandler,30
Research: Molecular Ecology,91004,BIO,492,2,Undergraduate ,3,,2:20 pm - 5:20 pm,R,Shineman Center 348,"Aug 27, 2018 - Dec 07, 2018",Activity,Nicholas M  Sard,30
Research:Field Ecology,93556,BIO,492,3,Undergraduate ,3,,2:20 pm - 5:20 pm,T,Rice Creek 121,"Aug 27, 2018 - Dec 07, 2018",Lecture,Kamal I  Mohamed,30
Evolution,91180,BIO,525,4,Graduate ,3,,5:30 pm - 6:55 pm,MW,Shineman Center 183,"Aug 27, 2018 - Dec 07, 2018",Seminar,Daniel T  Baldassarre,30
Evolution,91009,BIO,525,5,Graduate ,3,,3:00 pm - 4:25 pm,MW,Park Hall 314,"Aug 27, 2018 - Dec 07, 2018",Seminar,Jinyan   Guo,30
Evolution,91008,BIO,525,6,Graduate ,3,,11:10 am - 12:30 pm,TR,Park Hall 314,"Aug 27, 2018 - Dec 07, 2018",Seminar,Daniel T  Baldassarre,30
Evolution,92029,BIO,525,7,Graduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 194,"Aug 27, 2018 - Dec 07, 2018",Seminar,James A  MacKenzie,30
Research: Entomology,91714,BIO,592,1,Graduate ,3,,10:20 am - 1:20 pm,F,Shineman Center 304,"Aug 27, 2018 - Dec 07, 2018",Lecture,Karen R  Sime,30
Research: Genomics,90526,BIO,592,2,Graduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 348,"Aug 27, 2018 - Dec 07, 2018",Lecture,Christopher H  Chandler,30
Research: Molecular Ecology,91010,BIO,592,3,Graduate ,3,,2:20 pm - 5:20 pm,R,Shineman Center 348,"Aug 27, 2018 - Dec 07, 2018",Activity,Nicholas M  Sard,30
Business Law I,90060,BLW,280,4,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Rich Hall 118,"Aug 27, 2018 - Dec 07, 2018",Lecture,John W  Spring,30
Legal&Regulatory Environ ofBus,94306,BLW,355,5,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,Rich Hall 324,"Aug 27, 2018 - Dec 07, 2018",Lecture,John W  Spring,30
Legal&Regulatory Environ ofBus,91199,BLW,355,6,Undergraduate ,3,,6:00 pm - 7:20 pm,TR,Rich Hall 220,"Aug 27, 2018 - Dec 07, 2018",Lecture,Catherine   Sullivan,30
Legal&Regulatory Environ ofBus,90054,BLW,355,7,Undergraduate ,3,,5:30 pm - 6:55 pm,MW,Rich Hall 220,"Aug 27, 2018 - Dec 07, 2018",Lecture,Lisa   Cuomo,30
Legal&Regulatory Environ ofBus,90056,BLW,355,1,Undergraduate ,3,,7:10 pm - 8:30 pm,MW,Rich Hall 118,"Aug 27, 2018 - Dec 07, 2018",Lecture,Lisa   Cuomo,30
Legal&Regulatory Environ ofBus,91013,BLW,355,2,Undergraduate ,3,,6:20 pm - 7:45 pm,MW,Rich Hall 219,"Aug 27, 2018 - Dec 07, 2018",Lecture,Andrew T.  Wolfe,30
Legal&Regulatory Environ ofBus,91677,BLW,355,3,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Park Hall 206,"Aug 27, 2018 - Dec 07, 2018",Lecture,Catherine   Sullivan,30
Business Law II,90057,BLW,381,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Rich Hall 220,"Aug 27, 2018 - Dec 07, 2018",Lecture,Mary E  McGowan,30
Business Law II,91186,BLW,381,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Rich Hall 220,"Aug 27, 2018 - Dec 07, 2018",Lecture,Mary E  McGowan,30
Introduction To Mass Media,91471,BRC,108,6,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 104,"Aug 27, 2018 - Dec 07, 2018",Lecture,Mary   Simone,30
Introduction To Mass Media,91553,BRC,108,7,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 107,"Aug 27, 2018 - Dec 07, 2018",Lecture,Jennifer   Fogel,30
Introduction To Mass Media,91052,BRC,108,,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Mahar Hall 217,"Aug 27, 2018 - Dec 07, 2018",Lecture,David   Crider,30
Introduction To Mass Media,92719,BRC,108,1,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 105,"Aug 27, 2018 - Dec 07, 2018",Lecture,Jacob J  Nickell,30
Soc Hist Amer Radio&TV,92964,BRC,200,2,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 102,"Aug 27, 2018 - Dec 07, 2018",Lecture,Jennifer   Fogel,30
Broadcast Performance,90225,BRC,215,3,Undergraduate ,3,,6:15 pm - 9:00 pm,W,Lanigan Hall 20,"Aug 27, 2018 - Dec 07, 2018",Lecture,Peter E.  Hunn,30
Radio Production,90227,BRC,220,4,Undergraduate ,3,,4:30 pm - 5:50 pm,TR,Lanigan Hall 20,"Aug 27, 2018 - Dec 07, 2018",Lecture,James Alan  Dunagan,30
Introduction to New Media,94207,BRC,222,5,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 108,"Aug 27, 2018 - Dec 07, 2018",Lecture,Serenity   Sutherland,30
Integrated Media Writ/Design,93616,BRC,223,6,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 211,"Aug 27, 2018 - Dec 07, 2018",Lecture,Brian   Moritz,30
Integrated Media Writ/Design,93622,BRC,223,7,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 211,"Aug 27, 2018 - Dec 07, 2018",Lecture,Serenity   Sutherland,30
Broadcast Newswriting,90228,BRC,229,1,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 202,"Aug 27, 2018 - Dec 07, 2018",Lecture,Michael J  Riecke,30
Broadcast Newswriting,91460,BRC,229,2,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 202,"Aug 27, 2018 - Dec 07, 2018",Lecture,Michael J  Riecke,30
Broadcast Newswriting,92726,BRC,229,3,Undergraduate ,3,,4:40 pm - 6:05 pm,MW,Marano Campus Center 202,"Aug 27, 2018 - Dec 07, 2018",Lecture,Catherine J  Loper,30
Intro Video Production,90229,BRC,235,4,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 36,"Aug 27, 2018 - Dec 07, 2018",Lecture,Francisco   Suarez,30
Intro Video Production,94196,BRC,235,5,Undergraduate ,3,,4:40 pm - 6:10 pm,MW,Lanigan Hall 20,"Aug 27, 2018 - Dec 07, 2018",Lecture,Michael   Cleland,30
Intro Video Production,91011,BRC,235,6,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Lanigan Hall 20,"Aug 27, 2018 - Dec 07, 2018",Lecture,Michael   Cleland,30
Intro Video Production,91235,BRC,235,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 20,"Aug 27, 2018 - Dec 07, 2018",Lecture,Marybeth   Longo,30
Intro Video Production,92727,BRC,235,1,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Lanigan Hall 36,"Aug 27, 2018 - Dec 07, 2018",Lecture,Francisco   Suarez,30
Media Economics,93037,BRC,301,2,Undergraduate ,3,,6:15 pm - 9:00 pm,M,Lanigan Hall 102A,"Aug 27, 2018 - Dec 07, 2018",Lecture,Peter E.  Hunn,30
Media Economics,92728,BRC,301,3,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 106A,"Aug 27, 2018 - Dec 07, 2018",Lecture,Jason   Zenor,30
Sound for TV and Film,92952,BRC,308,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 20,"Aug 27, 2018 - Dec 07, 2018",Lecture,Jeffrey N  Bradbury,30
Sound for TV and Film,92953,BRC,308,5,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 20,"Aug 27, 2018 - Dec 07, 2018",Lecture,Jeffrey N  Bradbury,30
Mass Media and the Law,91817,BRC,319,6,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 106A,"Aug 27, 2018 - Dec 07, 2018",Lecture,Jason   Zenor,30
Mass Media and the Law,91284,BRC,319,7,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Lanigan Hall 107A,"Aug 27, 2018 - Dec 07, 2018",Lecture,Brian   Moritz,30
Mass Media and the Law,94197,BRC,319,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 217,"Aug 27, 2018 - Dec 07, 2018",Lecture,David   Crider,30
"Programs, Programming &Effects",90230,BRC,320,2,Undergraduate ,3,,4:30 pm - 5:55 pm,TR,Lanigan Hall 105,"Aug 27, 2018 - Dec 07, 2018",Lecture,James R  Lerch,30
Research Methodsfor Mass Media,94198,BRC,325,3,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 202,"Aug 27, 2018 - Dec 07, 2018",Lecture,Arvind   Diddi,30
Media Copywriting,90231,BRC,328,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ","Aug 27, 2018 - Dec 07, 2018",Lecture,Timan Harris  Nekritz,30
Broadcast News Reporting,90232,BRC,329,5,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Lanigan Hall 20,"Aug 27, 2018 - Dec 07, 2018",Lecture,Michael J  Riecke,30
Broadcast News Reporting Lab,90965,BRC,329,6,Undergraduate ,3,,3:00 pm - 4:55 pm,F,Lanigan Hall 20,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Michael J  Riecke,30
Sports Broadcasting,91803,BRC,345,7,Undergraduate ,3,,6:00 pm - 8:45 pm,T,Lanigan Hall 20,"Aug 27, 2018 - Dec 07, 2018",Lecture,James R  Lerch,30
"Chldrn,Womn&Minori Media",91273,BRC,350,1,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 107,"Aug 27, 2018 - Dec 07, 2018",Lecture,Jennifer   Fogel,30
Mass Media & Politics,94208,BRC,419,2,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Mahar Hall 208,"Aug 27, 2018 - Dec 07, 2018",Lecture,Jason   Zenor,30
Social Networks and the Web,93615,BRC,421,3,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Mahar Hall 214,"Aug 27, 2018 - Dec 07, 2018",Lecture,Ulises A  Mejias,30
Scriptwriting for Television,90233,BRC,428,4,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 36,"Aug 27, 2018 - Dec 07, 2018",Activity,Francisco   Suarez,30
Electron Field Prod&Video,93614,BRC,455,5,Undergraduate ,3,,3:00 pm - 5:55 pm,W,Mahar Hall 314,"Aug 27, 2018 - Dec 07, 2018",Lecture,Marybeth   Longo,30
Teaching Mathematics,94049,CED,330,6,Undergraduate ,3,,9:35 am - 10:55 am,TR,Park Hall 313,"Aug 27, 2018 - Dec 07, 2018",Lecture,Michael Joseph  Difabio,30
Teaching Science & Technology,92856,CED,340,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Hewitt Union 228C,"Aug 27, 2018 - Dec 07, 2018",Lecture,Eric   Olson,30
Teaching Science & Technology,90103,CED,340,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Hewitt Union 228C,"Aug 27, 2018 - Dec 07, 2018",Lecture,Eric   Olson,30
Teaching Science & Technology,90111,CED,340,2,Undergraduate ,3,,3:00 pm - 5:00 pm,M,Hewitt Union 228C,"Aug 27, 2018 - Dec 07, 2018",Lecture,Richard   Baier,30
Teaching Social Studies,90116,CED,350,3,Undergraduate ,3,,4:30 pm - 7:30 pm,T,Sheldon Hall 332,"Aug 27, 2018 - Dec 07, 2018",Lecture,Robyn Lynn  Proud,30
Teaching Social Studies,90117,CED,350,4,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Sheldon Hall 336,"Aug 27, 2018 - Dec 07, 2018",Lecture,Ritu   Radhakrishnan,30
Teaching Social Studies,92864,CED,350,5,Undergraduate ,3,,4:30 pm - 7:30 pm,W,Sheldon Hall 336,"Aug 27, 2018 - Dec 07, 2018",Lecture,Robyn Lynn  Proud,30
Field Placement III,90119,CED,393,6,Undergraduate ,3,,TBA,TBA,Off Campus ,"Aug 27, 2018 - Dec 07, 2018",Student Teaching,Kathleen B  Bartley,30
Integrated Childhood Methods,92157,CED,394,7,Undergraduate ,3,,4:00 pm - 8:00 pm,T,Off Campus ,"Aug 27, 2018 - Dec 07, 2018",Lecture,Christine H  Weisenburger,30
Integrated Childhood Methods,94305,CED,394,1,Undergraduate ,3,,4:00 pm - 8:00 pm,T,Sonata 125,"Aug 27, 2018 - Dec 07, 2018",Lecture,Areli   Schermerhorn,30
Field Experience A,92861,CED,543,2,Graduate ,3,,TBA,MTWRF,Off Campus ,"Aug 27, 2018 - Dec 07, 2018",Tutorial,Doreen L  Mazzye,30
Survey of Chemistry,90435,CHE,101,3,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Shineman Center 175,"Aug 27, 2018 - Dec 07, 2018",Lecture,Francis Philip  Pappalardo,30
Freshman Seminar,92115,CHE,110,4,Undergraduate ,3,,11:30 am - 12:25 pm,M,Shineman Center 103,"Aug 27, 2018 - Dec 07, 2018",Seminar,Kristin Irene  Gublo,30
Freshman Seminar,92116,CHE,110,5,Undergraduate ,3,,11:30 am - 12:25 pm,W,Shineman Center 103,"Aug 27, 2018 - Dec 07, 2018",Seminar,Kristin Irene  Gublo,30
Freshman Seminar,92337,CHE,110,6,Undergraduate ,3,,12:40 pm - 1:35 pm,F,Shineman Center 103,"Aug 27, 2018 - Dec 07, 2018",Seminar,Kristin Irene  Gublo,30
General Chemistry,90437,CHE,111,7,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 175,"Aug 27, 2018 - Dec 07, 2018",Lecture,Sarah   Harris,30
General Chemistry,91453,CHE,111,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Park Hall 315,"Aug 27, 2018 - Dec 07, 2018",Lecture,Whalmany L  Ounkham,30
General Chemistry,90438,CHE,111,2,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Park Hall 315,"Aug 27, 2018 - Dec 07, 2018",Lecture,Jeffery A.  Schneider,30
General Chemistry,93821,CHE,111,3,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Shineman Center 175,"Aug 27, 2018 - Dec 07, 2018",Lecture,Whalmany L  Ounkham,30
General Chemistry-majors only,92792,CHE,111,4,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Lanigan Hall 102,"Aug 27, 2018 - Dec 07, 2018",Lecture,Thomas M  Brown,30
Laboratory (for Che 111)major,90844,CHE,113,5,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 106,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Brittany Noelle  Parody,30
Laboratory (for Che 111),90443,CHE,113,6,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 106,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Timothy Tiljevang  Jones,30
Laboratory (for Che 111)major,92037,CHE,113,7,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 104,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Jeffery A.  Schneider,30
Laboratory (for Che 111),90444,CHE,113,1,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 104,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Timothy Tiljevang  Jones,30
Laboratory (for Che 111),90440,CHE,113,2,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 106,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Aaron Brooks  League,30
Laboratory (for Che 111),90441,CHE,113,3,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 106,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Darryl J  Webber,30
Laboratory (for Che 111),90445,CHE,113,4,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 104,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Ryan M  Smith,30
Laboratory (for Che 111),90783,CHE,113,5,Undergraduate ,3,,8:00 am - 10:55 am,R,Shineman Center 104,"Aug 27, 2018 - Dec 07, 2018",Laboratory,MaryCatherine Elizabeth  Rice,30
Laboratory (for Che 111),90442,CHE,113,6,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 104,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Brittany Noelle  Parody,30
Laboratory (for Che 111),90608,CHE,113,7,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 106,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Darryl J  Webber,30
Laboratory (for Che 111),90446,CHE,113,1,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 104,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Ryan M  Smith,30
Laboratory (for Che 111),91280,CHE,113,2,Undergraduate ,3,,8:00 am - 10:55 am,T,Shineman Center 104,"Aug 27, 2018 - Dec 07, 2018",Laboratory,MaryCatherine Elizabeth  Rice,30
Laboratory (for Che 111),91455,CHE,113,3,Undergraduate ,3,,8:00 am - 10:55 am,T,Shineman Center 103,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Ryan M  Smith,30
Laboratory (for Che 111),91570,CHE,113,4,Undergraduate ,3,,11:10 am - 2:05 pm,T,Shineman Center 103,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Darryl J  Webber,30
Laboratory (for Che 111),92038,CHE,113,5,Undergraduate ,3,,11:10 am - 2:05 pm,T,Shineman Center 106,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Domenick Joseph  Palmieri,30
Laboratory (for Che 111),92039,CHE,113,6,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 103,"Aug 27, 2018 - Dec 07, 2018",Laboratory,MaryCatherine Elizabeth  Rice,30
Laboratory (for Che 111),92793,CHE,113,7,Undergraduate ,3,,10:20 am - 1:15 pm,W,Shineman Center 104,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Timothy Tiljevang  Jones,30
Laboratory (for Che 111),90439,CHE,113,1,Undergraduate ,3,,11:10 am - 2:05 pm,T,Shineman Center 104,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Brittany Noelle  Parody,30
Laboratory (for Che 111),91870,CHE,113,2,Undergraduate ,3,,8:00 am - 10:55 am,R,Shineman Center 106,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Aaron Brooks  League,30
Laboratory (for Che 111),92346,CHE,113,3,Undergraduate ,3,,8:00 am - 10:55 am,T,Shineman Center 106,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Aaron Brooks  League,30
Chemistry & Public Concern,90447,CHE,209,4,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 175,"Aug 27, 2018 - Dec 07, 2018",Lecture,Whalmany L  Ounkham,30
General Chem II,90448,CHE,212,5,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 170,"Aug 27, 2018 - Dec 07, 2018",Lecture,Martha   Bruch,30
Laboratory (for Che 212),90450,CHE,214,6,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 103,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Kimberly Eileen  LaGatta,30
Laboratory (for Che 212),90449,CHE,214,7,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 103,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Kimberly Eileen  LaGatta,30
Introductory Organic Chemistry,90451,CHE,230,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 175,"Aug 27, 2018 - Dec 07, 2018",Lecture,Matthew S  Baker,30
Intro Organic CHE Laboratory,90452,CHE,230,2,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 101,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Domenick Joseph  Palmieri,30
Intro Organic CHE Laboratory,90453,CHE,230,3,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 101,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Adam Browning  Lyle,30
Introductory Organic Chemistry,91626,CHE,230,4,Undergraduate ,3,,5:30 pm - 8:25 pm,R,Shineman Center 101,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Domenick Joseph  Palmieri,30
Criminalistic Chemistry,90455,CHE,305,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 170,"Aug 27, 2018 - Dec 07, 2018",Lecture,Shokouh H  Haddadi,30
Analytical Chemistry,91613,CHE,322,6,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 183,"Aug 27, 2018 - Dec 07, 2018",Lecture,Sarah   Harris,30
Analytical Chemistry Lab,90964,CHE,322,7,Undergraduate ,3,,3:00 pm - 7:00 pm,R,Shineman Center 205,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Robert S  Morse,30
Analytical Chemistry Lab,91614,CHE,322,1,Undergraduate ,3,,12:45 pm - 4:45 pm,T,Shineman Center 205,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Sarah   Harris,30
Organic Chemistry,90456,CHE,331,2,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 122,"Aug 27, 2018 - Dec 07, 2018",Lecture,Matthew S  Baker,30
Organic Chemistry-Majors only,91305,CHE,331,3,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 170,"Aug 27, 2018 - Dec 07, 2018",Lecture,Fehmi   Damkaci,30
Organic Chemistry Laboratory,90989,CHE,331,4,Undergraduate ,3,,8:00 am - 10:55 am,T,Shineman Center 101,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Matthew S  Baker,30
Organic Chemistry Laboratory,90457,CHE,331,5,Undergraduate ,3,,11:10 am - 2:05 pm,T,Shineman Center 101,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Matthew S  Baker,30
Organic Chemistry Laboratory,90458,CHE,331,6,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 101,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Matthew S  Baker,30
Organic Chemistry Laboratory,90460,CHE,331,7,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 101,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Matthew S  Baker,30
Organic Chemistry Laboratory,91048,CHE,331,1,Undergraduate ,3,,5:30 pm - 8:25 pm,M,Shineman Center 101,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Matthew S  Baker,30
Organic Chemistry-Laboratory,92754,CHE,331,2,Undergraduate ,3,,10:20 am - 1:15 pm,M,Shineman Center 101,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Matthew S  Baker,30
Organic Chemistry-Laboratory,92755,CHE,331,3,Undergraduate ,3,,10:20 am - 1:15 pm,W,Shineman Center 101,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Matthew S  Baker,30
Organic Che Lab,major only,90459,,4,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 101,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Matthew S  Baker,30
Physical Chemistry,90461,CHE,341,5,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 170,"Aug 27, 2018 - Dec 07, 2018",Lecture,Martha   Bruch,30
Comp Physical Chem Lab,91754,CHE,343,6,Undergraduate ,3,,12:45 pm - 4:45 pm,T,Shineman Center 201,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Martha   Bruch,30
STAdv Che:Chemical Information,94276,CHE,401,7,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Park Hall 304,"Aug 27, 2018 - Dec 07, 2018",Lecture,Casey C  Raymond,30
Forensic Science,90462,CHE,405,1,Undergraduate ,3,,1:50 pm - 5:05 pm,W,Shineman Center 103,"Aug 27, 2018 - Dec 07, 2018",Lecture,Shokouh H  Haddadi,30
Instrumental Analysis,91624,CHE,425,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Park Hall 304,"Aug 27, 2018 - Dec 07, 2018",Lecture,Vadoud H  Niri,30
Instrumental Analysis Lab,93644,CHE,425,3,Undergraduate ,3,,12:40 pm - 4:40 pm,W,Shineman Center 203,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Vadoud H  Niri,30
Inorganic Chemistry,90463,CHE,451,4,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 183,"Aug 27, 2018 - Dec 07, 2018",Lecture,Thomas M  Brown,30
Inorganic Chemistry Lab,94023,CHE,451,5,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 207,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Thomas M  Brown,30
Biochemistry,90464,CHE,461,6,Undergraduate ,3,,5:30 pm - 6:55 pm,TR,Shineman Center 175,"Aug 27, 2018 - Dec 07, 2018",Lecture,Kestutis G  Bendinskas,30
Biochemistry Lab,90465,CHE,461,7,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 112,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Kestutis G  Bendinskas,30
Biochemistry Lab,90990,CHE,461,1,Undergraduate ,3,,5:30 pm - 8:25 pm,M,Shineman Center 112,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Kestutis G  Bendinskas,30
Biochemistry Lab,91508,CHE,461,2,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 112,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Julia   Koeppe,30
STC: Chemical Information,91981,CHE,501,3,Graduate ,3,,12:40 pm - 1:35 pm,MWF,Park Hall 304,"Aug 27, 2018 - Dec 07, 2018",Lecture,Casey C  Raymond,30
T:Adv.Electroanalytical Chemis,94236,CHE,501,4,Graduate ,3,,9:35 am - 10:55 am,TR,Park Hall 304,"Aug 27, 2018 - Dec 07, 2018",Lecture,Vadoud H  Niri,30
Spec.Topics Analytical Chem,94025,CHE,529,5,Graduate ,3,,11:30 am - 12:25 pm,MWF,Park Hall 304,"Aug 27, 2018 - Dec 07, 2018",Lecture,Shokouh H  Haddadi,30
Adv. Organic Chemistry II,94024,CHE,537,6,Graduate ,3,,10:20 am - 11:15 am,MWF,Park Hall 304,"Aug 27, 2018 - Dec 07, 2018",Lecture,Fehmi   Damkaci,30
Biochemistry,90466,CHE,561,7,Graduate ,3,,5:30 pm - 6:55 pm,TR,Shineman Center 175,"Aug 27, 2018 - Dec 07, 2018",Lecture,Kestutis G  Bendinskas,30
Biochemistry Laboratory,90467,CHE,561,1,Graduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 112,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Kestutis G  Bendinskas,30
Special Topics in Biochemistry,94026,CHE,569,2,Graduate ,3,,11:10 am - 12:30 pm,TR,Park Hall 212,"Aug 27, 2018 - Dec 07, 2018",Lecture,Julia   Koeppe,30
Elementary Chinese,90818,CHI,101,3,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 242,"Aug 27, 2018 - Dec 07, 2018",Lecture,Ching Hung  Hsiao,30
Arts and Ideas,91456,CMA,100,4,Undergraduate ,3,,3:00 pm - 3:55 pm,W,Lanigan Hall 102A,"Aug 27, 2018 - Dec 07, 2018",Lecture,Sally   Rock-Blake,30
