Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
Multimedia II,10970,ART,409,5,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Lanigan Hall 36,Spring2020,Studio,Cara B  Thompson,30
Traditional Illustration II,10175,ART,412,6,Undergraduate ,3,,6:00 pm - 9:00 pm,TR,Tyler Hall 213,Spring2020,Studio,Jason M  Cheney,30
Digital Illustration II,10177,ART,413,7,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Lanigan Hall 34,Spring2020,Studio,Cynthia A  Clabough,30
GraphicDesigPracticum-BFA only,10974,ART,414,1,Undergraduate ,3,,6:30 pm - 9:30 pm,TR,Lanigan Hall 34,Spring2020,Practicum,Cynthia A  Clabough,30
Graphic Design Practicum-BA,11319,ART,414,2,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Lanigan Hall 34,Spring2020,Practicum,Donna L  Greene,30
Painting IV,11320,ART,415,3,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 225,Spring2020,Studio,Christopher   McEvoy,30
Studio Management,10656,ART,419,4,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Activity,Christopher   McEvoy,30
Adv. Problems in Illustration,12021,ART,423,5,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Lanigan Hall 34,Spring2020,Studio,Cynthia A  Clabough,30
Adv Problems in Printmaking,11739,ART,425,6,Undergraduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 200,Spring2020,Studio,Elizabeth Nichole  Hunt,30
Ceramics III,10190,ART,430,7,Undergraduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 128,Spring2020,Studio,Renqian   Yang,30
Ceramics IV,11703,ART,431,1,Undergraduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 128,Spring2020,Studio,Renqian   Yang,30
Advanced Digital Photography,14335,ART,443,2,Undergraduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 216,Spring2020,Studio,Julieve   Jubin,30
Project Studio 3D/4D Studies,14146,ART,445,3,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 207,Spring2020,Studio,Benjamin R  Entner,30
CreativeCode for Vis Artist II,14156,ART,448,4,Undergraduate ,3,,11:30 am - 1:35 pm,MWF,Lanigan Hall 36,Spring2020,Studio,Cara B  Thompson,30
Motion Graphics II,11403,ART,451,5,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Lanigan Hall 36,Spring2020,Studio,Cara B  Thompson,30
T:SCAI:ResearchProblemsArtHist,11942,ART,471,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Tyler Hall 209,Spring2020,Seminar,Lisa A  Seppi,30
BFA Exhibition,10975,ART,492,7,Undergraduate ,3,,5:35 pm - 6:15 pm,TR,Lanigan Hall 34,Spring2020,Activity,Cynthia A  Clabough,30
Studio Practicum,10853,ART,496,1,Undergraduate ,3,,9:10 am - 12:25 pm,MW,Tyler Hall 200,Spring2020,Practicum,Richard   Metzgar,30
Art Therapy Principles,12790,ART,500,2,Graduate ,3,,6:30 pm - 9:00 pm,TR,Tyler Hall 200,Spring2020,Studio,Melissa   Cardone,30
Gr Graphic Design-Type&Image,11159,ART,508,3,Graduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 217,Spring2020,Studio,Melissa   Martin,30
GRGD:Branding/Packaging Design,12795,ART,508,4,Graduate ,3,,5:30 pm - 8:30 pm,MW,Lanigan Hall 34,Spring2020,Lecture,Donna L  Greene,30
Grad Digital Multi-media:Intro,11149,ART,509,5,Graduate ,3,,2:00 pm - 5:00 pm,MW,Lanigan Hall 36,Spring2020,Lecture,Cara B  Thompson,30
Gr Multimedia-Motion Graphics,11404,ART,509,6,Graduate ,3,,6:00 pm - 9:00 pm,MW,Lanigan Hall 36,Spring2020,Lecture,Cara B  Thompson,30
Graduate Drawing-Figure,11157,ART,510,7,Graduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 215,Spring2020,Lecture,Juan   Perdiguero,30
Graduate Drawing,11188,ART,510,1,Graduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 215,Spring2020,Lecture,Christopher   McEvoy,30
Graduate Digital Illustration,11146,ART,513,2,Graduate ,3,,2:20 pm - 5:15 pm,TR,Lanigan Hall 34,Spring2020,Lecture,Cynthia A  Clabough,30
Grad Prob in Graphic Design,10178,ART,514,3,Graduate ,3,,6:30 pm - 9:30 pm,TR,Lanigan Hall 34,Spring2020,Activity,Cynthia A  Clabough,30
Grad Prob in Graphic Design,11667,ART,514,4,Graduate ,3,,TBA,TBA,TBA,Spring2020,Lecture,Cynthia A  Clabough,30
GRPGD:,13457,ART,514,5,Graduate ,3,,TBA,TBA,TBA,Spring2020,Lecture,Cynthia A  Clabough,30
Graduate Painting,11154,ART,515,6,Graduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 225,Spring2020,Lecture,Christopher   McEvoy,30
Graduate Painting,14381,ART,515,7,Graduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 225,Spring2020,Studio,Christopher   McEvoy,30
Graduate Painting,14395,ART,515,1,Graduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 225,Spring2020,Studio,Juan   Perdiguero,30
Graduate Critique,MA,11147,,2,Graduate ,3,,2:00 pm - 4:00 pm,F,Tyler Hall 209,Spring2020,Recitation or Discussion,Cynthia A  Clabough,30
Graduate Digital Media,11561,ART,523,3,Graduate ,3,,9:10 am - 11:15 am,MWF,Lanigan Hall 34,Spring2020,Studio,Amy E.  Bartell,30
Graduate Printmaking-Intro,13822,ART,525,4,Graduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 200,Spring2020,Studio,Mary D.  Pierce,30
Grad Printmaking:ScreenPrint,11148,ART,525,5,Graduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 200,Spring2020,Lecture,Elizabeth Nichole  Hunt,30
Graduate Ceramics,11151,ART,530,6,Graduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 128,Spring2020,Studio,Renqian   Yang,30
Graduate Photography-Intermed,12278,ART,540,7,Graduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 216,Spring2020,Lecture,Peter   Cardone,30
Grad Photo: Experimental,11930,ART,540,1,Graduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 219,Spring2020,Studio,Julieve   Jubin,30
Gr Sculpt:Puppets/Perform Obje,12886,ART,545,2,Graduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 207,Spring2020,Studio,Benjamin R  Entner,30
Grad Creative Code Vis. Artist,14158,ART,548,3,Graduate ,3,,11:30 am - 1:35 pm,MWF,Lanigan Hall 36,Spring2020,Lecture,Cara B  Thompson,30
T:RPAH: Chinese Art,13213,ART,571,4,Graduate ,3,,3:00 pm - 4:25 pm,MW,Mahar Hall 102,Spring2020,Lecture,Lisa K  Langlois,30
RP: Modern Art/Mass Culture,11943,ART,571,5,Graduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 214,Spring2020,Lecture,Lisa A  Seppi,30
T:RPAH:,13218,ART,571,6,Graduate ,3,,12:45 pm - 2:05 pm,TR,Tyler Hall 209,Spring2020,Lecture,Lisa A  Seppi,30
T: Museum Issues,14320,ART,571,7,Graduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 214,Spring2020,Lecture,Michael K.  Flanagan,30
Graduate Art Theory & Practice,10894,ART,572,1,Graduate ,3,,TBA,TBA,TBA,Spring2020,Lecture,Cynthia A  Clabough,30
Graduate Art Theory & Practice,14145,ART,572,2,Graduate ,3,,TBA,TBA,TBA,Spring2020,Lecture,Donna L  Greene,30
Amer Sign Language II,10703,ASL,102,3,Undergraduate ,3,,5:00 pm - 6:20 pm,TR,Marano Campus Center 208,Spring2020,Lecture,Laura   Latray-Corey,30
Astronomy,10369,AST,100,4,Undergraduate ,3,,2:20 pm - 3:50 pm,TR,Rice Creek 121,Spring2020,Lecture,John   Zielinski,30
Astronomy,10370,AST,100,5,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 178,Spring2020,Lecture,John   Zielinski,30
Astronomy,10368,AST,100,6,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 122,Spring2020,Lecture,Scott   Roby,30
Astronomy,14131,AST,100,7,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 183,Spring2020,Lecture,Kenneth Eric  Mauser,30
Astronomy,10704,AST,100,1,Undergraduate ,3,,8:00 am - 8:55 am,MWF,Shineman Center 192,Spring2020,Lecture,Shashi M  Kanbur,30
Astronomy,14132,AST,100,2,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 183,Spring2020,Lecture,Kenneth Eric  Mauser,30
Topics In Modern Astronomy,14129,AST,310,3,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Shineman Center 150,Spring2020,Lecture,Shashi M  Kanbur,30
Intro to Health Info Systems,13707,BHI,501,4,Graduate ,3,,6:00 pm - 9:00 pm,R,Sonata TBD,Spring2020,Lecture,Boseon   Byeon,30
Intro to Health Info Systems,11497,BHI,501,5,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Boseon   Byeon,30
"Systems Design,Integ,Safe&Secu",13277,BHI,504,6,Graduate ,3,,6:00 pm - 9:00 pm,M,Sonata 202,Spring2020,Lecture,Isabelle   Bichindaritz,30
"Systems Design,Integ,Safe&Secu",13278,BHI,504,7,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Isabelle   Bichindaritz,30
Decision Supp & Intell Systems,13710,BHI,506,1,Graduate ,3,,6:00 pm - 9:00 pm,W,Sonata 202,Spring2020,Lecture,Isabelle   Bichindaritz,30
Decision Supp & Intell Systems,13711,BHI,506,2,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Isabelle   Bichindaritz,30
Quality Assurance Through Info,13275,BHI,507,3,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Michele A  Treinin,30
Data Science,11847,BHI,509,4,Graduate ,3,,6:00 pm - 9:00 pm,T,Sonata 202,Spring2020,Lecture,Boseon   Byeon,30
Data Science,11495,BHI,509,5,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Boseon   Byeon,30
"Biomed, Ethics, Prof, and Tech",14339,BHI,556,6,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Robert   Card,30
Graduate Internship in BHI,13023,BHI,698,7,Graduate ,3,,TBA,TBA,Off Campus ,Spring2020,Internship,Isabelle   Bichindaritz,30
Graduate Internship in BHI,13713,BHI,698,1,Graduate ,3,,TBA,TBA,Off Campus ,Spring2020,Internship,Boseon   Byeon,30
Project in BHI,13057,BHI,699,2,Graduate ,3,,TBA,TBA,Sonata TBD,Spring2020,Activity,Isabelle   Bichindaritz,30
Project in BHI,13714,BHI,699,3,Graduate ,3,,TBA,TBA,Off Campus ,Spring2020,Activity,Boseon   Byeon,30
Thesis in BHI,13393,BHI,700,4,Graduate ,3,,TBA,TBA,TBA,Spring2020,Activity,Isabelle   Bichindaritz,30
General Biology,10319,BIO,101,5,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Shineman Center 194,Spring2020,Lecture,Andrew   McElwain,30
General Biology Lab,10320,BIO,101,6,Undergraduate ,3,,6:00 pm - 8:00 pm,T,Shineman Center 208,Spring2020,Laboratory,Andrew   McElwain,30
Biology Seminar,11269,BIO,110,7,Undergraduate ,3,,1:50 pm - 2:45 pm,W,Shineman Center 192,Spring2020,Seminar,Yulia   Artemenko,30
Biology Seminar,11946,BIO,110,1,Undergraduate ,3,,3:00 pm - 3:55 pm,M,Shineman Center 192,Spring2020,Seminar,Richard C  Back,30
Molecular/Cellular Foundations,10589,BIO,120,2,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Shineman Center 122,Spring2020,Lecture,Susan   Hammerly,30
Molecular/Cellular Foundations,10950,BIO,120,3,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Park Hall 315,Spring2020,Lecture,James A  MacKenzie,30
Molecular/Cellular Foundations,12131,BIO,120,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 175,Spring2020,Lecture,Poongodi   Geetha-Loganathan,30
Molecular/Cell Foundations Lab,10590,BIO,120,5,Undergraduate ,3,,5:30 pm - 8:30 pm,T,Shineman Center 204,Spring2020,Laboratory,Suresh   Nimmagadda,30
Molecular/Cell Foundations Lab,10591,BIO,120,6,Undergraduate ,3,,2:20 pm - 5:20 pm,R,Shineman Center 204,Spring2020,Laboratory,Peter   Newell,30
Molecular/Cell Foundations Lab,10794,BIO,120,7,Undergraduate ,3,,11:10 am - 2:10 pm,T,Shineman Center 204,Spring2020,Laboratory,Peter   Newell,30
Molecular/Cell Foundations Lab,10592,BIO,120,1,Undergraduate ,3,,2:20 pm - 5:20 pm,T,Shineman Center 204,Spring2020,Laboratory,Susan   Hammerly,30
Molecular/Cell Foundations Lab,10593,BIO,120,2,Undergraduate ,3,,1:50 pm - 4:50 pm,M,Shineman Center 204,Spring2020,Laboratory,Christina Isabella  Winterton,30
Molecular/Cellular Found Lab,13812,BIO,120,3,Undergraduate ,3,,5:30 pm - 8:30 pm,R,Shineman Center 204,Spring2020,Laboratory,Suresh   Nimmagadda,30
Molecular/Cell Foundations Lab,10594,BIO,120,4,Undergraduate ,3,,11:10 am - 2:10 pm,R,Shineman Center 204,Spring2020,Laboratory,Poongodi   Geetha-Loganathan,30
Molecular/Cellular Foundations,14164,BIO,120,5,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Shineman Center 204,Spring2020,Laboratory,Christina Isabella  Winterton,30
Molecular/Cellular Foundations,14162,BIO,120,6,Undergraduate ,3,,11:10 am - 2:10 pm,T,Shineman Center 208,Spring2020,Laboratory,Suresh   Nimmagadda,30
Molecular/Cellular Foundations,14165,BIO,120,7,Undergraduate ,3,,5:20 pm - 8:20 pm,W,Shineman Center 204,Spring2020,Laboratory,Susan   Hammerly,30
Molecular/Cellular Foundations,14169,BIO,120,1,Undergraduate ,3,,5:20 pm - 8:20 pm,M,Shineman Center 204,Spring2020,Laboratory,Christina Isabella  Winterton,30
Human Biology,10933,BIO,203,2,Undergraduate ,3,,7:00 pm - 8:25 pm,MW,Shineman Center 122,Spring2020,Lecture,Cleane L  Medeiros,30
Human Genetics,14366,BIO,211,3,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 174,Spring2020,Lecture,Christina Isabella  Winterton,30
Diversity of Life,12660,BIO,220,4,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 122,Spring2020,Lecture,Jennifer C  Olori,30
Diversity of Life,13386,BIO,220,5,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Park Hall 315,Spring2020,Lecture,C. Eric  Hellquist,30
ConsEth.TreatofNonhumanPrimate,11234,BIO,303,6,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 309,Spring2020,Lecture,Kathleen A  Blake,30
Cellular Physiology,10843,BIO,309,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 132,Spring2020,Lecture,Yulia   Artemenko,30
Microbiology,13811,BIO,310,1,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 132,Spring2020,Lecture,Samuel C  McCarthy,30
Microbiology Lab,10667,BIO,310,2,Undergraduate ,3,,9:35 am - 12:35 pm,R,Shineman Center 212,Spring2020,Laboratory,Samuel C  McCarthy,30
Microbiology Lab,14389,BIO,310,3,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Shineman Center 212,Spring2020,Laboratory,Samuel C  McCarthy,30
Microbiology Lab,10949,BIO,310,4,Undergraduate ,3,,5:20 pm - 8:20 pm,W,Shineman Center 212,Spring2020,Laboratory,Samuel C  McCarthy,30
Genetics,11267,BIO,315,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Mahar Hall 309,Spring2020,Lecture,David A  Dunn,30
Laboratory in Genetics,11268,BIO,316,6,Undergraduate ,3,,9:10 am - 12:10 pm,M,Shineman Center 208,Spring2020,Laboratory,David A  Dunn,30
Laboratory in Genetics,11266,BIO,316,7,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Shineman Center 208,Spring2020,Laboratory,David A  Dunn,30
Laboratory in Genetics,13805,BIO,316,1,Undergraduate ,3,,2:20 pm - 5:20 pm,R,Shineman Center 208,Spring2020,Laboratory,David A  Dunn,30
Introductory Ecology,14168,BIO,320,2,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 172,Spring2020,Lecture,Nicholas M  Sard,30
Introductory Ecology Lab,10595,BIO,320,3,Undergraduate ,3,,1:50 pm - 4:50 pm,M,Rice Creek 119,Spring2020,Laboratory,Nicholas M  Sard,30
Introductory Ecology Lab,13809,BIO,320,4,Undergraduate ,3,,2:20 pm - 5:20 pm,T,Rice Creek 119,Spring2020,Laboratory,Nicholas M  Sard,30
The Plant Kingdom,11051,BIO,340,5,Undergraduate ,3,,9:35 am - 12:00 pm,TR,Shineman Center 301,Spring2020,Lecture,Kamal I  Mohamed,30
Great Lakes Environ. Issues,12950,BIO,363,6,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Park Hall 206,Spring2020,Lecture,C. Eric  Hellquist,30
The Animal Kingdom,10956,BIO,370,7,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 174,Spring2020,Lecture,Michael J  McDonald,30
The Animal Kingdom-LAB,10955,BIO,370,1,Undergraduate ,3,,1:50 pm - 4:50 pm,M,Shineman Center 305,Spring2020,Laboratory,Michael J  McDonald,30
The Animal Kingdom-Lab,12949,BIO,370,2,Undergraduate ,3,,5:30 pm - 8:30 pm,M,Shineman Center 305,Spring2020,Laboratory,Michael J  McDonald,30
Immunology,14163,BIO,381,3,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 150,Spring2020,Lecture,Peter   Newell,30
Ecosystems and Society,13384,BIO,400,4,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 194,Spring2020,Lecture,Richard C  Back,30
Evolution,10321,BIO,425,5,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 132,Spring2020,Lecture,Peter A  Rosenbaum,30
Evolution,10668,BIO,425,6,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 196,Spring2020,Lecture,C. Eric  Hellquist,30
Evolution,11604,BIO,425,7,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 178,Spring2020,Lecture,Michael J  McDonald,30
Evolution,10957,BIO,425,1,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 192,Spring2020,Lecture,Jinyan   Guo,30
Evolution,11271,BIO,425,2,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,Shineman Center 194,Spring2020,Lecture,Susan   Hammerly,30
Parasitology,11948,BIO,474,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Park Hall 211,Spring2020,Lecture,Andrew   McElwain,30
Parasitology Lab,11947,BIO,474,4,Undergraduate ,3,,5:30 pm - 8:30 pm,M,Shineman Center 301,Spring2020,Laboratory,Andrew   McElwain,30
T:R:Animal Ecology,12661,BIO,492,5,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Rice Creek 121,Spring2020,Lecture,Maria   Sagot,30
T:R: Developmental Biology,11613,BIO,492,6,Undergraduate ,3,,2:20 pm - 5:20 pm,T,Shineman Center 348,Spring2020,Lecture,Poongodi   Geetha-Loganathan,30
T:R: Plant Biology,11600,BIO,492,7,Undergraduate ,3,,2:20 pm - 5:20 pm,R,Shineman Center 304,Spring2020,Lecture,Jinyan   Guo,30
T:R: Cell Biology,13382,BIO,492,1,Undergraduate ,3,,1:50 pm - 4:50 pm,M,Shineman Center 348,Spring2020,Lecture,Yulia   Artemenko,30
R: Behavioral Ecology,11166,BIO,492,2,Undergraduate ,3,,8:00 am - 11:00 am,W,Rice Creek 119,Spring2020,Lecture,Daniel T  Baldassarre,30
R: Aquatic Ecology,13802,BIO,492,3,Undergraduate ,3,,9:10 am - 12:10 pm,M,Shineman Center 305,Spring2020,Lecture,Richard C  Back,30
Evolution,10322,BIO,525,4,Graduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 132,Spring2020,Seminar,Peter A  Rosenbaum,30
Evolution,11170,BIO,525,5,Graduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 196,Spring2020,Seminar,C. Eric  Hellquist,30
Evolution,11606,BIO,525,6,Graduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 178,Spring2020,Seminar,Michael J  McDonald,30
Evolution,10958,BIO,525,7,Graduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 192,Spring2020,Seminar,Jinyan   Guo,30
Evolution,11272,BIO,525,1,Graduate ,3,,5:30 pm - 6:50 pm,TR,Shineman Center 194,Spring2020,Seminar,Susan   Hammerly,30
T:R:Animal Ecology,12662,BIO,592,2,Graduate ,3,,1:50 pm - 4:50 pm,W,Rice Creek 121,Spring2020,Lecture,Maria   Sagot,30
R: Developmental Biology,11614,BIO,592,3,Graduate ,3,,2:20 pm - 5:20 pm,T,Shineman Center 348,Spring2020,Lecture,Poongodi   Geetha-Loganathan,30
T:R: Plant Biology,11601,BIO,592,4,Graduate ,3,,2:20 pm - 5:20 pm,R,Shineman Center 304,Spring2020,Lecture,Jinyan   Guo,30
T:R: Cell Biology,13383,BIO,592,5,Graduate ,3,,1:50 pm - 4:50 pm,M,Shineman Center 348,Spring2020,Lecture,Yulia   Artemenko,30
R: Behavioral Ecology,11167,BIO,592,6,Graduate ,3,,8:00 am - 11:00 am,W,Rice Creek 119,Spring2020,Lecture,Daniel T  Baldassarre,30
Business Law I,10020,BLW,280,7,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Rich Hall 220,Spring2020,Lecture,John W  Spring,30
Business Law I,10753,BLW,280,,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Rich Hall 220,Spring2020,Lecture,John W  Spring,30
Legal&Regulatory Environ ofBus,10021,BLW,355,1,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Rich Hall 220,Spring2020,Lecture,John W  Spring,30
Legal&Regulatory Environ ofBus,10022,BLW,355,2,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Rich Hall 219,Spring2020,Lecture,John W  Spring,30
Legal&Regulatory Environ ofBus,10023,BLW,355,3,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Rich Hall 220,Spring2020,Lecture,Catherine   Sullivan,30
Legal&Regulatory Environ ofBus,11416,BLW,355,4,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,Rich Hall 220,Spring2020,Lecture,Catherine   Sullivan,30
Legal&Regulatory Environ ofBus,10024,BLW,355,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Andrew T.  Wolfe,30
Legal&Regulatory Environ ofBus,10980,BLW,355,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Mary E  McGowan,30
Legal&Regulatory Environ ofBus,11849,BLW,355,7,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Mary E  McGowan,30
Business Law II,10025,BLW,381,1,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Rich Hall 323,Spring2020,Lecture,Mary E  McGowan,30
Introduction To Mass Media,10460,BRC,108,2,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 101,Spring2020,Lecture,Jennifer   Fogel,30
Introduction To Mass Media,11183,BRC,108,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 105,Spring2020,Lecture,Mary   Simone,30
Introduction To Mass Media,10827,BRC,108,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Jason Matthew  Becker,30
Soc Hist Amer Radio&TV,14297,BRC,200,5,Undergraduate ,3,,6:10 pm - 8:55 pm,M,Lanigan Hall 102A,Spring2020,Lecture,Peter E.  Hunn,30
Radio Production,12030,BRC,220,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 20,Spring2020,Activity,Jeffrey N  Bradbury,30
Integrated Media Writ/Design,14304,BRC,223,7,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 210,Spring2020,Lecture,Serenity   Sutherland,30
Integrated Media Writ/Design,13349,BRC,223,1,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Marano Campus Center 202,Spring2020,Lecture,Serenity   Sutherland,30
Broadcast Newswriting,10461,BRC,229,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 206,Spring2020,Lecture,Catherine J  Loper,30
Broadcast Newswriting,11047,BRC,229,3,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 202,Spring2020,Lecture,Michael J  Riecke,30
Broadcast Newswriting,11228,BRC,229,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 206,Spring2020,Lecture,Catherine J  Loper,30
Intro Video Production,10462,BRC,235,5,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 36,Spring2020,Lecture,Francisco   Suarez,30
Intro Video Production,11816,BRC,235,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 36,Spring2020,Lecture,Michael   Cleland,30
Intro Video Production,10780,BRC,235,7,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Lanigan Hall 20,Spring2020,Lecture,Michael   Cleland,30
Intro Video Production,11225,BRC,235,1,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 20,Spring2020,Lecture,Michael   Cleland,30
Media Economics,11203,BRC,301,2,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 106A,Spring2020,Lecture,Jennifer   Fogel,30
Media Economics,11387,BRC,301,3,Undergraduate ,3,,6:10 pm - 8:55 pm,W,Lanigan Hall 106A,Spring2020,Lecture,Peter E.  Hunn,30
Media Economics,14410,BRC,301,4,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 102A,Spring2020,Lecture,Jason   Zenor,30
Media Economics,13665,BRC,301,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Jason Matthew  Becker,30
Media Management,14289,BRC,305,6,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 106A,Spring2020,Lecture,David   Crider,30
Media Management,14290,BRC,305,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 104,Spring2020,Lecture,David   Crider,30
Media Management,14298,BRC,305,1,Undergraduate ,3,,4:30 pm - 5:50 pm,TR,Mahar Hall 214,Spring2020,Lecture,James R  Lerch,30
Sound for TV and Film,11684,BRC,308,2,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 20,Spring2020,Lecture,Jeffrey N  Bradbury,30
Sound for TV and Film,13666,BRC,308,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 20,Spring2020,Lecture,Jeffrey N  Bradbury,30
Sound for Televison & Film II,12041,BRC,309,4,Undergraduate ,3,,3:00 pm - 6:00 pm,W,Lanigan Hall 19,Spring2020,Lecture,Jeffrey N  Bradbury,30
Post Production and Editing,12747,BRC,315,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Marybeth   Longo,30
Mass Media and the Law,10463,BRC,319,6,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 102A,Spring2020,Lecture,Jason   Zenor,30
