Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
Laboratory (for Che 212),10300,CHE,214,7,Undergraduate ,3,,11:10 am - 2:05 pm,T,Shineman Center 104,Spring2018,Laboratory,MaryCatherine Elizabeth  Rice,30
Laboratory (for Che 212),10743,CHE,214,1,Undergraduate ,3,,11:10 am - 2:05 pm,T,Shineman Center 106,Spring2018,Laboratory,Dylan J  Charland,30
Laboratory (for Che 212),10309,CHE,214,2,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 104,Spring2018,Laboratory,Dylan J  Charland,30
Laboratory (for Che 212),10310,CHE,214,3,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 106,Spring2018,Laboratory,Shaun M  Henderson,30
Laboratory (for Che 212),10317,CHE,214,4,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 106,Spring2018,Laboratory,Kevin   Clark,30
Laboratory (for Che 212),10316,CHE,214,5,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 104,Spring2018,Laboratory,MaryCatherine Elizabeth  Rice,30
Laboratory (for Che 212),10315,CHE,214,6,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 106,Spring2018,Laboratory,Kevin   Clark,30
Laboratory (for Che 212),10313,CHE,214,7,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 104,Spring2018,Laboratory,MaryCatherine Elizabeth  Rice,30
Laboratory (for Che 212),10599,CHE,214,1,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 106,Spring2018,Laboratory,Dylan J  Charland,30
Laboratory (for Che 212),11131,CHE,214,2,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 104,Spring2018,Laboratory,Shaun M  Henderson,30
Laboratory (for Che 212),11767,CHE,214,3,Undergraduate ,3,,8:00 am - 10:55 am,T,Shineman Center 106,Spring2018,Laboratory,Kevin   Clark,30
Laboratory (for Che 212)-Major,10600,CHE,214,4,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 106,Spring2018,Laboratory,Jeffery A.  Schneider,30
Chemical Safety,12704,CHE,301,5,Undergraduate ,3,,1:50 pm - 2:45 pm,F,Shineman Center 185,Spring2018,Lecture,Kristin Irene  Gublo,30
Criminalistic Chemistry,10299,CHE,305,6,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 172,Spring2018,Lecture,Shokouh H  Haddadi,30
Analytical Chemistry,11022,CHE,322,7,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 183,Spring2018,Lecture,Shokouh H  Haddadi,30
Analytical Chemistry-Lab,11021,CHE,322,1,Undergraduate ,3,,12:45 pm - 4:45 pm,T,Shineman Center 205,Spring2018,Laboratory,Sarah   Harris,30
Analytical Chemistry-Lab,11530,CHE,322,2,Undergraduate ,3,,3:00 pm - 7:00 pm,R,Shineman Center 205,Spring2018,Laboratory,Robert S  Morse,30
Organic Chemistry II,11526,CHE,332,3,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Park Hall 315,Spring2018,Lecture,Matthew S  Baker,30
Organic Chemistry Majors Only,12132,CHE,332,4,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 174,Spring2018,Lecture,Fehmi   Damkaci,30
Organic Chemistry-Lab,11534,CHE,332,5,Undergraduate ,3,,8:00 am - 10:55 am,T,Shineman Center 101,Spring2018,Laboratory,Matthew S  Baker,30
Organic Chemistry-Lab,11535,CHE,332,6,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 101,Spring2018,Laboratory,Matthew S  Baker,30
Organic Chemistry-Lab,11536,CHE,332,7,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 101,Spring2018,Laboratory,Matthew S  Baker,30
Organic Chemistry-Lab,11537,CHE,332,1,Undergraduate ,3,,5:30 pm - 8:30 pm,M,Shineman Center 101,Spring2018,Laboratory,Matthew S  Baker,30
Organic Chemistry-Lab,11538,CHE,332,2,Undergraduate ,3,,8:00 am - 10:55 am,R,Shineman Center 101,Spring2018,Laboratory,Matthew S  Baker,30
Organic Chemistry-Lab,11539,CHE,332,3,Undergraduate ,3,,11:10 am - 2:05 pm,T,Shineman Center 101,Spring2018,Laboratory,Matthew S  Baker,30
Organic Chemistry-Lab Major,11532,CHE,332,4,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 101,Spring2018,Laboratory,Matthew S  Baker,30
Physical Chemistry II,10308,CHE,342,5,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 172,Spring2018,Lecture,Jeffery A.  Schneider,30
Comp Physical Chem Lab,12615,CHE,343,6,Undergraduate ,3,,4:45 pm - 8:40 pm,M,Shineman Center 201,Spring2018,Laboratory,Martha   Bruch,30
Introductory Biochemistry,10301,CHE,360,7,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 122,Spring2018,Lecture,Webe   Kadima,30
Introductory Biochemistry,12947,CHE,360,1,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 112,Spring2018,Laboratory,Julia   Koeppe,30
Introductory Biochemistry-Lab,10311,CHE,360,2,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 112,Spring2018,Laboratory,Webe   Kadima,30
Introductory Biochemistry-Lab,10314,CHE,360,3,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 112,Spring2018,Laboratory,Webe   Kadima,30
Introductory BiochemistryLab,11415,CHE,360,4,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 112,Spring2018,Laboratory,Timothy Tiljevang  Jones,30
Introductory Biochemistry Lab,11723,CHE,360,5,Undergraduate ,3,,8:00 am - 10:55 am,R,Shineman Center 112,Spring2018,Laboratory,Timothy Tiljevang  Jones,30
Forensic Science,10297,CHE,405,6,Undergraduate ,3,,1:50 pm - 5:05 pm,W,Shineman Center 103,Spring2018,Lecture,Shokouh H  Haddadi,30
Instrumental Analysis,10302,CHE,425,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 175,Spring2018,Lecture,Vadoud H  Niri,30
Instrumental Analysis Lab,10744,CHE,425,1,Undergraduate ,3,,12:40 pm - 4:40 pm,W,Shineman Center 203,Spring2018,Laboratory,Vadoud H  Niri,30
Instrumental Analysis Lab,11722,CHE,425,2,Undergraduate ,3,,12:40 pm - 4:40 pm,M,Shineman Center 203,Spring2018,Laboratory,Vadoud H  Niri,30
Adv. Organic Chemistry Lab,10304,CHE,434,3,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 101,Spring2018,Laboratory,Matthew S  Baker,30
Organic Spectroscopy,12613,CHE,440,4,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Park Hall 304,Spring2018,Lecture,Fehmi   Damkaci,30
Biochemistry II,10295,CHE,462,5,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,Shineman Center 174,Spring2018,Lecture,Julia   Koeppe,30
Biochemistry-Lab,10602,CHE,462,6,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 112,Spring2018,Laboratory,Julia   Koeppe,30
Biochemistry Lab,11048,CHE,462,7,Undergraduate ,3,,5:30 pm - 8:25 pm,M,Shineman Center 112,Spring2018,Laboratory,Julia   Koeppe,30
TAC:Aqueous Geochemistry,13175,CHE,501,1,Graduate ,3,,8:00 am - 8:55 am,MWF,Park Hall 304,Spring2018,Lecture,Casey C  Raymond,30
Advanced Organic Spectroscopy,12614,CHE,540,2,Graduate ,3,,11:30 am - 12:25 pm,MWF,Park Hall 304,Spring2018,Lecture,Fehmi   Damkaci,30
Chemcl Applic Group Theory,13173,CHE,548,3,Graduate ,3,,9:10 am - 10:05 am,MWF,Park Hall 304,Spring2018,Lecture,Thomas M  Brown,30
STIC:AnlytMeth.Supramolecular,12889,CHE,559,4,Graduate ,3,,9:35 am - 10:55 am,TR,Park Hall 304,Spring2018,Lecture,Sarah   Harris,30
Advanced Biochemistry,10296,CHE,562,5,Graduate ,3,,5:30 pm - 6:50 pm,TR,Shineman Center 174,Spring2018,Lecture,Julia   Koeppe,30
Advanced Biochemistry-Lab,10603,CHE,562,6,Graduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 112,Spring2018,Laboratory,Julia   Koeppe,30
Continuing Elementary Chinese,10391,CHI,102,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 256,Spring2018,Lecture,Ching Hung  Hsiao,30
Arts and Ideas,10816,CMA,100,1,Undergraduate ,3,,3:00 pm - 3:55 pm,W,Hewitt Union 212,Spring2018,Lecture,Sally   Rock-Blake,30
Experiencing Arts and Ideas,11207,CMA,300,2,Undergraduate ,3,,4:10 pm - 5:05 pm,W,Hewitt Union 212,Spring2018,Lecture,Sally   Rock-Blake,30
CE: Start-ups:Branding/Design,11697,CMA,495,3,Undergraduate ,3,,5:30 pm - 8:30 pm,W,Lanigan Hall 34,Spring2018,Lecture,Keli   DiRisio,30
Intro to Cognitive Science,11019,COG,166,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 444,Spring2018,Lecture,David   Vampola,30
Programming & Problem Solving,11175,COG,212,5,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 444,Spring2018,Lecture,Craig   Graci,30
Programming/Problem Solvinglab,11299,COG,212,6,Undergraduate ,3,,8:00 am - 8:55 am,W,Shineman Center 446,Spring2018,Laboratory,Craig   Graci,30
"Brains, Minds, & Consciousness",10229,COG,266,7,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 172,Spring2018,Lecture,David   Vampola,30
Cognitive Musicology,13269,COG,316,1,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 444,Spring2018,Lecture,Craig   Graci,30
GenerativeProcess&AbstractMach,11670,COG,356,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 444,Spring2018,Lecture,Craig   Graci,30
Computer Models ofLangRep&Proc,10713,COG,376,3,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Shineman Center 175,Spring2018,Lecture,Daniel Ray  Schlegel,30
Foundations Of Communication,11377,COM,100,4,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Lanigan Hall 101,Spring2018,Lecture,Emily   Dolan,30
Critical Thinking/Public Speak,10471,COM,210,5,Undergraduate ,3,,8:00 am - 9:20 am,TR,Lanigan Hall 102A,Spring2018,Lecture,Jill M  Ennis,30
Critical Thinking/Public Speak,11184,COM,210,6,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 119,Spring2018,Lecture,Mary   Simone,30
Critical Thinking/Public Speak,12188,COM,210,7,Undergraduate ,3,,6:10 pm - 7:30 pm,MW,Lanigan Hall 102A,Spring2018,Lecture,Penny S  Morley,30
Critical Thinking/Public Speak,11205,COM,210,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 103,Spring2018,Lecture,Christine M  Hirsch,30
Critical Thinking/Public Speak,11586,COM,210,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 107A,Spring2018,Lecture,Thomas   Downs,30
Critical Thinking/Public Speak,11582,COM,210,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 107A,Spring2018,Lecture,Thomas   Downs,30
Critical Thinking/Public Speak,11185,COM,210,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 102A,Spring2018,Lecture,Jill M  Ennis,30
Strategic Communication in Bus,11382,COM,211,5,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Park Hall 211,Spring2018,Seminar,Anastasia   Gagas,30
Strategic Communication in Bus,11379,COM,211,6,Undergraduate ,3,,5:00 pm - 7:45 pm,M,Mahar Hall 106,Spring2018,Seminar,James Alan  Dunagan,30
Strategic Communication in Bus,11594,COM,211,7,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Park Hall 211,Spring2018,Seminar,Anastasia   Gagas,30
Strategic Communication in Bus,11386,COM,211,1,Undergraduate ,3,,6:00 pm - 7:20 pm,TR,Lanigan Hall 102A,Spring2018,Seminar,Judith Ann  Roberts,30
Strategic Communication in Bus,11375,COM,211,2,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 107,Spring2018,Seminar,Rose Marie   Crisalli,30
Strategic Communication in Bus,11381,COM,211,3,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 107,Spring2018,Seminar,Rose Marie   Crisalli,30
Strategic Communication in Bus,12187,COM,211,4,Undergraduate ,3,,8:00 am - 9:20 am,TR,Marano Campus Center 206,Spring2018,Seminar,Mallory L  Bower,30
Strategic Communication in Bus,11730,COM,211,5,Undergraduate ,3,,7:35 pm - 8:55 pm,TR,Lanigan Hall 102A,Spring2018,Seminar,Judith Ann  Roberts,30
Strategic Communication in Bus,11376,COM,211,6,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 107,Spring2018,Seminar,Rose Marie   Crisalli,30
Strategic Communication in Bus,11464,COM,211,7,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 107,Spring2018,Seminar,Rose Marie   Crisalli,30
Interpersonal Communication,11383,COM,212,1,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Lanigan Hall 106A,Spring2018,Lecture,Jessica   Hample,30
Interpersonal Communication,10496,COM,212,2,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Lanigan Hall 106A,Spring2018,Lecture,Jessica   Hample,30
Interpersonal Communication,10984,COM,212,3,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Hewitt Union 228B,Spring2018,Lecture,Natalie   Hoskins,30
Interpersonal Communication,11728,COM,212,4,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Hewitt Union 228B,Spring2018,Lecture,Natalie   Hoskins,30
Survey Of Public Relations,10473,COM,215,5,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 106A,Spring2018,Lecture,Lindsay Marie  McCluskey,30
Survey Of Public Relations,10472,COM,215,6,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 208,Spring2018,Lecture,Joseph Earl  Stabb,30
Group Interaction & Discussion,10829,COM,240,7,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Lanigan Hall 107A,Spring2018,Lecture,Natalie   Hoskins,30
Communication Theories,10985,COM,301,1,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 204,Spring2018,Lecture,Emily   Dolan,30
Communication Theories,11595,COM,301,2,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 204,Spring2018,Lecture,Emily   Dolan,30
Message Criticism,10782,COM,302,3,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 216,Spring2018,Lecture,John K  Smith,30
Message Criticism,11583,COM,302,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 216,Spring2018,Lecture,John K  Smith,30
Message Criticism,11727,COM,302,5,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Lanigan Hall 106A,Spring2018,Lecture,Jessica K  Reeher,30
Qualitative Research Methods,11596,COM,303,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 216,Spring2018,Lecture,Jessica   Hample,30
Qualitative Research Methods,11818,COM,303,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 216,Spring2018,Lecture,Jessica   Hample,30
PublicRelationsWriting&MassMed,11204,COM,313,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 206,Spring2018,Lecture,Lindsay Marie  McCluskey,30
PublicRelationsWriting&MassMed,11414,COM,313,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 206,Spring2018,Lecture,Lindsay Marie  McCluskey,30
Crisis Communication,11819,COM,314,3,Undergraduate ,3,,3:00 pm - 5:40 pm,W,Mahar Hall 217,Spring2018,Lecture,Taejin   Jung,30
Design & Layout For Media,11135,COM,315,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 36,Spring2018,Lecture,Woomi   Shim,30
Design & Layout For Media,11136,COM,315,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 36,Spring2018,Lecture,Woomi   Shim,30
Public Relations Research,10474,COM,317,6,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 208,Spring2018,Lecture,Joseph Earl  Stabb,30
Public Relations Research,12051,COM,317,7,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 208,Spring2018,Lecture,Joseph Earl  Stabb,30
Female-Male Communication,11589,COM,322,1,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Lanigan Hall 107A,Spring2018,Lecture,Natalie   Hoskins,30
Argumentation & Debate,10986,COM,350,2,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Lanigan Hall 102A,Spring2018,Lecture,Jason   Zenor,30
Persuasion,10831,COM,360,3,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 216,Spring2018,Lecture,John K  Smith,30
Organizational Communication,11584,COM,365,4,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 106A,Spring2018,Lecture,Heidi   Bulk,30
Rhetoric of Film,11821,COM,375,5,Undergraduate ,3,,11:30 am - 12:25 pm,MW,Lanigan Hall 102A,Spring2018,Seminar,Jessica K  Reeher,30
Communication Ethics,11822,COM,380,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 214,Spring2018,Lecture,Christine M  Hirsch,30
Case Studies Public Relations,10783,COM,415,7,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 107A,Spring2018,Lecture,Sarah Ann  Bozek,30
Case Studies Public Relations,11823,COM,415,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 107A,Spring2018,Lecture,Sarah Ann  Bozek,30
Capstone in Public Relations,10475,COM,416,2,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 107A,Spring2018,Lecture,Taejin   Jung,30
Capstone in Public Relations,11824,COM,416,3,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 107A,Spring2018,Lecture,Taejin   Jung,30
Diversity/Identity/Communicati,13415,COM,423,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 106,Spring2018,Lecture,Jessica K  Reeher,30
Communication/Service Learning,10784,COM,490,5,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 119,Spring2018,Lecture,Jenny   Rosenberg,30
Communication/Service Learning,12031,COM,490,6,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 202,Spring2018,Lecture,Jenny   Rosenberg,30
Applied Communication Theory,11826,COM,501,7,Graduate ,3,,4:30 pm - 7:15 pm,M,Mahar Hall 107,Spring2018,Lecture,Katherine   Thweatt,30
Ethics/Conflict Organizations,13348,COM,580,1,Graduate ,3,,4:30 pm - 7:15 pm,W,Mahar Hall 104,Spring2018,Lecture,Christine M  Hirsch,30
Strategic COM Thesis/ApProject,12985,COM,590,2,Graduate ,3,,TBA,TBA,TBA,Spring2018,Lecture,Katherine   Thweatt,30
Strategic COM Thesis/ApProject,12986,COM,590,3,Graduate ,3,,TBA,TBA,TBA,Spring2018,Lecture,Mary   Toale,30
Introduction to Counseling,10052,CPS,310,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 106,Spring2018,Lecture,Michael G  Mullen,30
Introduction to Counseling,11641,CPS,310,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 106,Spring2018,Lecture,Michael G  Mullen,30
Intro to Family,10053,CPS,391,6,Undergraduate ,3,,3:30 pm - 6:15 pm,M,Lanigan Hall 102,Spring2018,Lecture,Maggie L  Fitzsimmons,30
Intro to Family,13285,CPS,391,7,Undergraduate ,3,,6:00 pm - 8:45 pm,R,Lanigan Hall 102,Spring2018,Lecture,Maggie L  Fitzsimmons,30
Intro to Family,13424,CPS,391,1,Undergraduate ,3,,2:45 pm - 5:15 pm,R,Sonata 118,Spring2018,Lecture,Robert   Freund,30
Intr to Expressive Art Therapy,11144,CPS,393,2,Undergraduate ,3,,12:00 pm - 2:45 pm,R,Mahar Hall 314,Spring2018,Lecture,Kyle Richard  Dzintars,30
Expressive Art Therapy:Process,10990,CPS,394,3,Undergraduate ,3,,4:00 pm - 6:30 pm,T,Mahar Hall 104,Spring2018,Lecture,Kristin Renee  MacDonald,30
Exploring Leadership Issues,10054,CPS,395,4,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 258,Spring2018,Lecture,Michael   Paestella,30
"Race, Gender & Class Issues",10055,CPS,502,5,Graduate ,3,,12:45 pm - 3:40 pm,T,Mahar Hall 314,Spring2018,Seminar,Tiphanie   Gonzalez,30
"Race, Gender & Class Issues",11123,CPS,502,6,Graduate ,3,,5:00 pm - 7:45 pm,M,Sonata 118,Spring2018,Seminar,Sarah F  Spiegelhoff,30
Psy Fnd: Psychopathology,11141,CPS,505,7,Graduate ,3,,9:35 am - 12:20 pm,W,Mahar Hall 314,Spring2018,Lecture,Jodi Ann  Mullen,30
Found. Mental Health Coun,10989,CPS,508,1,Graduate ,3,,6:00 pm - 8:45 pm,R,Mahar Hall 103,Spring2018,Lecture,Daniel   McManus,30
Prof.Orient/Ethics MH Counsel,12723,CPS,509,2,Graduate ,3,,5:00 pm - 7:45 pm,W,Mahar Hall 103,Spring2018,Lecture,Tiphanie   Gonzalez,30
Practicum in Counseling,10058,CPS,511,3,Graduate ,3,,9:00 am - 12:00 pm,T,Mahar Hall 117,Spring2018,Practicum,Jason   Duffy,30
Practicum in Counseling,10059,CPS,511,4,Graduate ,3,,9:10 am - 12:10 pm,W,Mahar Hall 117,Spring2018,Practicum,Jason   Duffy,30
Practicum in Counseling,10060,CPS,511,5,Graduate ,3,,11:45 am - 2:30 pm,M,Mahar Hall 215,Spring2018,Practicum,Tamara   Sullivan,30
Practicum in Counseling,10778,CPS,511,6,Graduate ,3,,1:00 pm - 4:00 pm,T,Mahar Hall 117,Spring2018,Practicum,Jason   Duffy,30
Practicum in Counseling,13286,CPS,511,7,Graduate ,3,,6:00 pm - 8:45 pm,W,Mahar Hall 314,Spring2018,Practicum,Jessica Haab  Connors,30
Practicum in Counseling,12976,CPS,511,1,Graduate ,3,,2:00 pm - 5:00 pm,R,Sonata 103,Spring2018,Lecture,Sean   Finnerty,30
Prac. Mental Health Counseling,10061,CPS,512,2,Graduate ,3,,1:40 pm - 4:25 pm,W,Mahar Hall 117,Spring2018,Practicum,Jodi Ann  Mullen,30
Prac. Mental Health Counseling,10988,CPS,512,3,Graduate ,3,,11:45 am - 2:30 pm,M,Mahar Hall 215,Spring2018,Practicum,Tamara   Sullivan,30
Prac. Mental Health Counseling,11121,CPS,512,4,Graduate ,3,,5:30 pm - 8:15 pm,T,Sonata 125,Spring2018,Lecture,Robert   Freund,30
Prac. Mental Health Counseling,13422,CPS,512,5,Graduate ,3,,4:30 pm - 7:15 pm,T,Mahar Hall 117,Spring2018,Lecture,Robin J  McAleese,30
Prac. MH Counsel/Subust. Abuse,10062,CPS,513,6,Graduate ,3,,1:40 pm - 4:25 pm,W,Mahar Hall 117,Spring2018,Practicum,Jodi Ann  Mullen,30
Prac. MH Counsel/Subust. Abuse,11143,CPS,513,7,Graduate ,3,,11:45 am - 2:30 pm,M,Mahar Hall 215,Spring2018,Practicum,Tamara   Sullivan,30
Prac. MH Counsel/Subust. Abuse,11122,CPS,513,,Graduate ,3,,5:30 pm - 8:15 pm,T,Sonata 125,Spring2018,Practicum,Robert   Freund,30
Internship Mental Health Couns,11291,CPS,515,1,Graduate ,3,,6:00 pm - 9:00 pm,W,Sonata 105,Spring2018,Internship,Robert   Freund,30
Internship Mental Health Couns,11719,CPS,515,2,Graduate ,3,,6:00 pm - 9:00 pm,W,Sonata 105,Spring2018,Internship,Robert   Freund,30
Intern:Alcohol/Substance Couns,10791,CPS,516,3,Graduate ,3,,6:00 pm - 9:00 pm,W,Sonata 105,Spring2018,Internship,Robert   Freund,30
Statistics by Computer,10712,CPS,535,4,Graduate ,3,,4:00 pm - 5:20 pm,TR,Sheldon Hall 337,Spring2018,Lecture,Michael   LeBlanc,30
Advanced Clinical Assessment,10779,CPS,569,5,Graduate ,3,,4:35 pm - 7:20 pm,M,Mahar Hall 116,Spring2018,Lecture,Michael   LeBlanc,30
Analysis Indiv Learning I,12721,CPS,588,6,Graduate ,3,,12:40 pm - 3:25 pm,W,Mahar Hall 208,Spring2018,Lecture,Laura M  Spenceley,30
"Soc.,Pers.& EcologicalAssessmt",10064,CPS,589,7,Graduate ,3,,4:30 pm - 7:15 pm,T,Mahar Hall 217,Spring2018,Lecture,Laura M  Spenceley,30
Intro. Expressive Art Therapy,11145,CPS,590,1,Graduate ,3,,12:00 pm - 2:45 pm,R,Mahar Hall 314,Spring2018,Lecture,Kyle Richard  Dzintars,30
Intro to Family Systems,11029,CPS,591,2,Graduate ,3,,6:00 pm - 8:45 pm,R,Sonata 103,Spring2018,Lecture,Sean   Finnerty,30
Intro to Family Systems,11142,CPS,591,3,Graduate ,3,,9:35 am - 12:20 pm,T,Mahar Hall 208,Spring2018,Lecture,Stephanie Arleen  DeMarsh Gamboa,30
T:Narrative Healing Techniques,12970,CPS,595,4,Graduate ,3,,4:00 pm - 6:45 pm,R,Mahar Hall 314,Spring2018,Lecture,Kyle Richard  Dzintars,30
T:Mental Health in Schools,11293,CPS,595,5,Graduate ,3,,3:30 pm - 6:15 pm,M,Off Campus ,Spring2018,Lecture,Tamara   Sullivan,30
Research Methods in HS/CC,10065,CPS,596,6,Graduate ,3,,4:00 pm - 6:45 pm,T,Mahar Hall 314,Spring2018,Lecture,Daniel   McManus,30
Prof. Problems in School Psych,10066,CPS,609,7,Graduate ,3,,4:35 pm - 7:20 pm,W,Mahar Hall 122,Spring2018,Lecture,John M.  Garruto,30
Advanced Practicum in Sch Psy,12720,CPS,614,1,Graduate ,3,,9:30 am - 12:15 pm,T,Mahar Hall 314,Spring2018,Activity,James L  McDougal,30
Advanced Practicum in Sch Psy,12981,CPS,614,2,Graduate ,3,,9:30 am - 12:15 pm,T,Mahar Hall 314,Spring2018,Seminar,James L  McDougal,30
Adv. Practicum & Consultation,10711,CPS,621,3,Graduate ,3,,7:00 pm - 9:45 pm,M,Mahar Hall 103,Spring2018,Lecture,Jason   Duffy,30
Soc/Emot/Systems Intervention,12722,CPS,689,4,Graduate ,3,,12:45 pm - 3:40 pm,T,Mahar Hall 208,Spring2018,Seminar,Laura M  Spenceley,30
Screenwriting: Introductory,10586,CRW,201,5,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 306,Spring2018,Lecture,Juliet A  Giglio,30
Screenwriting: Introductory,11075,CRW,201,6,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Marano Campus Center 232,Spring2018,Lecture,Michael   Raicht,30
Screenwriting: Introductory,13302,CRW,201,7,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 306,Spring2018,Lecture,Michael   Raicht,30
Poetry Writing: Introductory,10339,CRW,205,1,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Sheldon Hall 336,Spring2018,Seminar,Stephanie Sue  Pritchard,30
Poetry Writing: Introductory,13398,CRW,205,2,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 208,Spring2018,Seminar,Laura   Donnelly,30
