Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
BroadcastNewsProcess&Producing,10470,BRC,429,3,Undergraduate ,3,,12:40 pm - 4:40 pm,F,Lanigan Hall 20,Spring2019,Laboratory,Michael J  Riecke,30
T:US Parks through Media,12751,BRC,450,4,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Mahar Hall 108,Spring2019,Lecture,Serenity   Sutherland,30
T:CommunicatingScienceMedia,13887,BRC,450,5,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Mahar Hall 211,Spring2019,Lecture,Serenity   Sutherland,30
Electron Field Prod&Video,10987,BRC,455,6,Undergraduate ,3,,3:00 pm - 6:00 pm,W,Mahar Hall 114,Spring2019,Lecture,Marybeth   Longo,30
Global Documentary Production,12753,BRC,460,7,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Lanigan Hall 36,Spring2019,Lecture,Francisco   Suarez,30
Teaching Mathematics,11977,CED,330,1,Undergraduate ,3,,9:35 am - 10:55 am,MW,Wilber 115,Spring2019,Lecture,Michael Joseph  Difabio,30
Teaching Mathematics,10158,CED,330,2,Undergraduate ,3,,2:45 pm - 4:05 pm,MW,Sheldon Hall 328,Spring2019,Lecture,Jean E  Hallagan,30
Teaching Mathematics,10159,CED,330,3,Undergraduate ,3,,5:00 pm - 6:20 pm,MW,Sheldon Hall 328,Spring2019,Lecture,Jean E  Hallagan,30
Teaching Science & Technology,10734,CED,340,4,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Wilber B7,Spring2019,Lecture,Eric   Olson,30
Teaching Social Studies,11546,CED,350,5,Undergraduate ,3,,4:30 pm - 7:30 pm,T,Sheldon Hall 336,Spring2019,Lecture,Ritu   Radhakrishnan,30
Field Placement III,10144,CED,393,6,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2019,Student Teaching,Christine H  Weisenburger,30
Integrated Childhood Methods,10143,CED,394,7,Undergraduate ,3,,4:00 pm - 8:00 pm,T,Off Campus ,Spring2019,Recitation or Discussion,Christine H  Weisenburger,30
Field Exp.B:Planning/Teaching,12764,CED,553,1,Graduate ,3,,TBA,TBA,Off Campus ,Spring2019,Activity,Deborah   Quick,30
Field Exp.B:Planning/Teaching,14032,CED,553,2,Graduate ,3,,TBA,TBA,Off Campus ,Spring2019,Activity,Deborah   Quick,30
Survey of Chemistry,10303,CHE,101,3,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Shineman Center 175,Spring2019,Lecture,Francis Philip  Pappalardo,30
Survey of Chemistry-Lab,10312,CHE,101,4,Undergraduate ,3,,1:50 pm - 3:50 pm,M,Shineman Center 103,Spring2019,Laboratory,Domenick Joseph  Palmieri,30
Survey of Chemistry Lab,13955,CHE,101,5,Undergraduate ,3,,11:10 am - 1:10 pm,T,Shineman Center 103,Spring2019,Laboratory,Domenick Joseph  Palmieri,30
General Chemistry,10638,CHE,111,6,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 170,Spring2019,Lecture,Martha   Bruch,30
Laboratory (for Che 111),10639,CHE,113,7,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 103,Spring2019,Laboratory,MaryCatherine Elizabeth  Rice,30
Laboratory (for Che 111),10640,CHE,113,1,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 103,Spring2019,Laboratory,MaryCatherine Elizabeth  Rice,30
Laboratory (for Che 111),10641,CHE,113,2,Undergraduate ,3,,6:00 pm - 8:55 pm,W,Shineman Center 103,Spring2019,Laboratory,MaryCatherine Elizabeth  Rice,30
Chemistry & Public Concern,10298,CHE,209,3,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 104,Spring2019,Lecture,Sarah   Harris,30
Chemistry & Public Concern,12797,CHE,209,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2019,Lecture,Fehmi   Damkaci,30
General Chem II,10306,CHE,212,5,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 122,Spring2019,Lecture,Jeffery A.  Schneider,30
General Chem II,12705,CHE,212,6,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 175,Spring2019,Lecture,Whalmany L  Ounkham,30
General Chem II-Majors,10307,CHE,212,7,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 172,Spring2019,Lecture,Thomas M  Brown,30
Laboratory (for Che 212),10300,CHE,214,1,Undergraduate ,3,,11:10 am - 2:05 pm,T,Shineman Center 104,Spring2019,Laboratory,Darryl J  Webber,30
Laboratory (for Che 212),10743,CHE,214,2,Undergraduate ,3,,11:10 am - 2:05 pm,T,Shineman Center 106,Spring2019,Laboratory,Brittany Noelle  Parody,30
Laboratory (for Che 212),10309,CHE,214,3,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 104,Spring2019,Laboratory,Aaron Brooks  League,30
Laboratory (for Che 212),10310,CHE,214,4,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 106,Spring2019,Laboratory,Ryan M  Smith,30
Laboratory (for Che 212),10317,CHE,214,5,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 106,Spring2019,Laboratory,Brittany Noelle  Parody,30
Laboratory (for Che 212),10316,CHE,214,6,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 104,Spring2019,Laboratory,Darryl J  Webber,30
Laboratory (for Che 212),10315,CHE,214,7,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 106,Spring2019,Laboratory,Brittany Noelle  Parody,30
Laboratory (for Che 212),10313,CHE,214,1,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 104,Spring2019,Laboratory,Aaron Brooks  League,30
Laboratory (for Che 212),10599,CHE,214,2,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 106,Spring2019,Laboratory,Domenick Joseph  Palmieri,30
Laboratory (for Che 212),11131,CHE,214,3,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 104,Spring2019,Laboratory,Darryl J  Webber,30
Laboratory (for Che 212)-Major,10600,CHE,214,4,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 106,Spring2019,Laboratory,Ryan M  Smith,30
Environmental Science,10823,CHE,300,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2019,Lecture,Jeffery A.  Schneider,30
Chemical Safety,12704,CHE,301,6,Undergraduate ,3,,1:50 pm - 2:45 pm,F,Shineman Center 192,Spring2019,Lecture,Kristin Irene  Gublo,30
Analytical Chemistry,11022,CHE,322,7,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 192,Spring2019,Lecture,Shokouh H  Haddadi,30
Analytical Chemistry-Lab,11021,CHE,322,1,Undergraduate ,3,,12:45 pm - 4:45 pm,T,Shineman Center 205,Spring2019,Laboratory,Sarah   Harris,30
Analytical Chemistry-Lab,11530,CHE,322,2,Undergraduate ,3,,3:00 pm - 7:00 pm,R,Shineman Center 205,Spring2019,Laboratory,Robert S  Morse,30
Organic Chemistry II,11526,CHE,332,3,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Park Hall 315,Spring2019,Lecture,Matthew S  Baker,30
Organic Chemistry Majors Only,12132,CHE,332,4,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 170,Spring2019,Lecture,Fehmi   Damkaci,30
Organic Chemistry-Lab,11534,CHE,332,5,Undergraduate ,3,,8:00 am - 10:55 am,T,Shineman Center 101,Spring2019,Laboratory,Matthew S  Baker,30
Organic Chemistry-Lab,11535,CHE,332,6,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 101,Spring2019,Laboratory,Matthew S  Baker,30
Organic Chemistry-Lab,11536,CHE,332,7,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 101,Spring2019,Laboratory,Matthew S  Baker,30
Organic Chemistry-Lab,11537,CHE,332,1,Undergraduate ,3,,5:30 pm - 8:30 pm,M,Shineman Center 101,Spring2019,Laboratory,Matthew S  Baker,30
Organic Chemistry-Lab,11538,CHE,332,2,Undergraduate ,3,,8:00 am - 10:55 am,R,Shineman Center 101,Spring2019,Laboratory,Matthew S  Baker,30
Organic Chemistry-Lab,11539,CHE,332,3,Undergraduate ,3,,11:10 am - 2:05 pm,T,Shineman Center 101,Spring2019,Laboratory,Matthew S  Baker,30
Organic Chemistry-Lab Major,11532,CHE,332,4,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 101,Spring2019,Laboratory,Matthew S  Baker,30
Physical Chemistry II,10308,CHE,342,5,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 170,Spring2019,Lecture,Martha   Bruch,30
Comp Physical Chem Lab,12615,CHE,343,6,Undergraduate ,3,,4:45 pm - 8:40 pm,M,Shineman Center 201,Spring2019,Laboratory,Martha   Bruch,30
Comp Physical Chem Lab,13648,CHE,343,7,Undergraduate ,3,,12:45 pm - 4:40 pm,T,Shineman Center 201,Spring2019,Laboratory,Martha   Bruch,30
Introductory Biochemistry,10301,CHE,360,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 122,Spring2019,Lecture,Julia   Koeppe,30
Introductory Biochemistry Lab,12947,CHE,360,2,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 112,Spring2019,Laboratory,Julia   Koeppe,30
Introductory Biochemistry Lab,10311,CHE,360,3,Undergraduate ,3,,1:50 pm - 4:45 pm,W,Shineman Center 112,Spring2019,Laboratory,Julia   Koeppe,30
Introductory Biochemistry-Lab,10314,CHE,360,4,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 112,Spring2019,Laboratory,Timothy Tiljevang  Jones,30
Introductory BiochemistryLab,11415,CHE,360,5,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 112,Spring2019,Laboratory,Timothy Tiljevang  Jones,30
Introductory Biochemistry Lab,11723,CHE,360,6,Undergraduate ,3,,11:10 am - 2:05 pm,T,Shineman Center 112,Spring2019,Laboratory,Julia   Koeppe,30
STAC: Green Chemistry,13649,CHE,401,7,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 172,Spring2019,Lecture,Whalmany L  Ounkham,30
Forensic Science,10297,CHE,405,1,Undergraduate ,3,,1:50 pm - 5:05 pm,W,Shineman Center 103,Spring2019,Lecture,Shokouh H  Haddadi,30
Instrumental Analysis,10302,CHE,425,2,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 176,Spring2019,Lecture,Vadoud H  Niri,30
Instrumental Analysis Lab,10744,CHE,425,3,Undergraduate ,3,,12:40 pm - 4:40 pm,W,Shineman Center 203,Spring2019,Laboratory,Vadoud H  Niri,30
Instrumental Analysis Lab,11722,CHE,425,4,Undergraduate ,3,,12:40 pm - 4:40 pm,M,Shineman Center 203,Spring2019,Laboratory,Sarah   Harris,30
Adv. Organic Chemistry Lab,10304,CHE,434,5,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 101,Spring2019,Laboratory,Matthew S  Baker,30
Biochemistry II,10295,CHE,462,6,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,Shineman Center 170,Spring2019,Lecture,Kestutis G  Bendinskas,30
Biochemistry-Lab,10602,CHE,462,7,Undergraduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 112,Spring2019,Laboratory,Kestutis G  Bendinskas,30
Biochemistry Lab,11048,CHE,462,1,Undergraduate ,3,,5:30 pm - 8:25 pm,M,Shineman Center 112,Spring2019,Laboratory,Kestutis G  Bendinskas,30
STAC: Green Chemistry,13175,CHE,501,2,Graduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 172,Spring2019,Lecture,Whalmany L  Ounkham,30
STOC:Advanced Polymers,13876,CHE,539,3,Graduate ,3,,10:20 am - 11:15 am,MWF,Park Hall 313,Spring2019,Lecture,Matthew S  Baker,30
STIC:Organometallics,12889,CHE,559,4,Graduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 174,Spring2019,Lecture,Thomas M  Brown,30
Advanced Biochemistry,10296,CHE,562,5,Graduate ,3,,5:30 pm - 6:50 pm,TR,Shineman Center 170,Spring2019,Lecture,Kestutis G  Bendinskas,30
Advanced Biochemistry-Lab,10603,CHE,562,6,Graduate ,3,,1:50 pm - 4:45 pm,M,Shineman Center 112,Spring2019,Laboratory,Kestutis G  Bendinskas,30
Environmental Chemistry,13650,CHE,573,7,Graduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 185,Spring2019,Lecture,Jeffery A.  Schneider,30
Continuing Elementary Chinese,10391,CHI,102,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 255,Spring2019,Lecture,Ching Hung  Hsiao,30
Arts and Ideas,10816,CMA,100,2,Undergraduate ,3,,3:00 pm - 3:55 pm,W,Mahar Hall 217,Spring2019,Lecture,Sally   Rock-Blake,30
Intro to Arts Management,13891,CMA,250,3,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Sheldon Hall 336,Spring2019,Lecture,Miranda   Traudt,30
Experiencing Arts and Ideas,11207,CMA,300,4,Undergraduate ,3,,4:10 pm - 5:05 pm,W,Mahar Hall 217,Spring2019,Lecture,Sally   Rock-Blake,30
Intro to Cognitive Science,11019,COG,166,5,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Marano Campus Center 225,Spring2019,Lecture,Leigh   Bacher,30
Intro to Cognitive Science,13696,COG,166,6,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 211,Spring2019,Lecture,Ahmed   AbdelFattah,30
Program/Knowledge Representati,13698,COG,241,7,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 444,Spring2019,Lecture,Craig   Graci,30
"Brains, Minds, & Consciousness",10229,COG,266,1,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Shineman Center 444,Spring2019,Lecture,Ahmed   AbdelFattah,30
GenerativeProcess&AbstractMach,11670,COG,356,2,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 444,Spring2019,Lecture,Craig   Graci,30
Computer Models ofLangRep&Proc,10713,COG,376,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 176,Spring2019,Lecture,Daniel Ray  Schlegel,30
Foundations Of Communication,11377,COM,100,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 101,Spring2019,Lecture,Heidi   Bulk,30
Foundations Of Communication,11437,COM,100,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2019,Lecture,Denise   Casey,30
Critical Thinking/Public Speak,10471,COM,210,6,Undergraduate ,3,,8:00 am - 9:20 am,TR,Lanigan Hall 107A,Spring2019,Lecture,Jill M  Ennis,30
Critical Thinking/Public Speak,11184,COM,210,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 106A,Spring2019,Lecture,Christine M  Hirsch,30
Critical Thinking/Public Speak,12188,COM,210,1,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Mahar Hall 118,Spring2019,Lecture,Christine M  Hirsch,30
Critical Thinking/Public Speak,11205,COM,210,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 107A,Spring2019,Lecture,Thomas   Downs,30
Critical Thinking/Public Speak,11586,COM,210,3,Undergraduate ,3,,4:35 pm - 7:15 pm,M,Mahar Hall 107,Spring2019,Lecture,Penny S  Morley,30
Critical Thinking/Public Speak,11582,COM,210,4,Undergraduate ,3,,4:35 pm - 7:15 pm,T,Mahar Hall 107,Spring2019,Lecture,Penny S  Morley,30
Critical Thinking/Public Speak,11185,COM,210,5,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 106A,Spring2019,Lecture,Christine M  Hirsch,30
Strategic Communication in Bus,13679,COM,211,6,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Lanigan Hall 107A,Spring2019,Seminar,Judith Ann  Roberts,30
Strategic Communication in Bus,11382,COM,211,7,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Mahar Hall 106,Spring2019,Seminar,Anastasia   Gagas,30
Strategic Communication in Bus,11379,COM,211,1,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Mahar Hall 106,Spring2019,Seminar,Adam Michael  Marinelli,30
Strategic Communication in Bus,11594,COM,211,2,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Mahar Hall 106,Spring2019,Seminar,Anastasia   Gagas,30
Strategic Communication in Bus,11386,COM,211,3,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 106,Spring2019,Seminar,Adam Michael  Marinelli,30
Strategic Communication in Bus,11375,COM,211,4,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 107,Spring2019,Seminar,Rose Marie   Crisalli,30
Strategic Communication in Bus,11381,COM,211,5,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 107,Spring2019,Seminar,Rose Marie   Crisalli,30
Strategic Communication in Bus,12187,COM,211,6,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 102A,Spring2019,Seminar,Sarah Ann  Bozek,30
Strategic Communication in Bus,11730,COM,211,7,Undergraduate ,3,,6:00 pm - 7:20 pm,TR,Lanigan Hall 106A,Spring2019,Seminar,James Alan  Dunagan,30
Strategic Communication in Bus,11376,COM,211,1,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 107,Spring2019,Seminar,Rose Marie   Crisalli,30
Strategic Communication in Bus,11464,COM,211,2,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 106,Spring2019,Seminar,Jacob Richard  Byron,30
Strategic Communication in Bus,12028,COM,211,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2019,Seminar,Rose Marie   Crisalli,30
Interpersonal Communication,11383,COM,212,4,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Mahar Hall 122,Spring2019,Lecture,Jessica   Hample,30
Interpersonal Communication,10496,COM,212,5,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Mahar Hall 122,Spring2019,Lecture,Jessica   Hample,30
Interpersonal Communication,10984,COM,212,6,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 106A,Spring2019,Lecture,Heidi   Bulk,30
Interpersonal Communication,11728,COM,212,7,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Lanigan Hall 107A,Spring2019,Lecture,Heidi   Bulk,30
Survey Of Public Relations,10473,COM,215,1,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 202,Spring2019,Lecture,Joseph Earl  Stabb,30
Survey Of Public Relations,10472,COM,215,2,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 201,Spring2019,Lecture,Joseph Earl  Stabb,30
Group Interaction & Discussion,10829,COM,240,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 107A,Spring2019,Lecture,Jill M  Ennis,30
Communication Theories,10985,COM,301,4,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 314,Spring2019,Lecture,Jacob J  Nickell,30
Communication Theories,11595,COM,301,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 102A,Spring2019,Lecture,Jenna L  Currie-Mueller,30
Message Criticism,10782,COM,302,6,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 216,Spring2019,Lecture,Jacob J  Nickell,30
Message Criticism,11727,COM,302,7,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Lanigan Hall 102A,Spring2019,Lecture,Jacob J  Nickell,30
PublicRelationsWriting&MassMed,11204,COM,313,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 202,Spring2019,Lecture,Lindsay Marie  McCluskey,30
PublicRelationsWriting&MassMed,11414,COM,313,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 202,Spring2019,Lecture,Lindsay Marie  McCluskey,30
Crisis Communication,11819,COM,314,3,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Mahar Hall 202,Spring2019,Lecture,Taejin   Jung,30
Design & Layout For Media,11135,COM,315,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 36,Spring2019,Lecture,Woomi   Shim,30
Design & Layout For Media,11136,COM,315,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 36,Spring2019,Lecture,Woomi   Shim,30
Public Relations Research,12051,COM,317,6,Undergraduate ,3,,8:00 am - 8:55 am,MWF,Mahar Hall 216,Spring2019,Lecture,Joseph Earl  Stabb,30
Female-Male Communication,11589,COM,322,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 314,Spring2019,Lecture,Jacob J  Nickell,30
Argumentation & Debate,10986,COM,350,1,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 107A,Spring2019,Lecture,Thomas   Downs,30
Persuasion,10831,COM,360,2,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Mahar Hall 111,Spring2019,Lecture,John K  Smith,30
Persuasion,13682,COM,360,3,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 111,Spring2019,Lecture,John K  Smith,30
Organizational Communication,11584,COM,365,4,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Lanigan Hall 107A,Spring2019,Lecture,Heidi   Bulk,30
Rhetoric of Film,13677,COM,375,5,Undergraduate ,3,,10:20 am - 11:15 am,MW,Mahar Hall 217,Spring2019,Seminar,Jessica K  Reeher,30
SC: Narratives Course,13673,COM,395,6,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 102A,Spring2019,Recitation or Discussion,Christine M  Hirsch,30
SC:Social Media Strategy,13884,COM,395,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 107A,Spring2019,Lecture,Lindsay Marie  McCluskey,30
Communication Research Methods,13680,COM,403,1,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 216,Spring2019,Lecture,Jenny   Rosenberg,30
Communication Research Methods,13681,COM,403,2,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 216,Spring2019,Lecture,Jenny   Rosenberg,30
Case Studies Public Relations,11823,COM,415,3,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 102A,Spring2019,Lecture,Sarah Ann  Bozek,30
Capstone in Public Relations,10475,COM,416,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 107A,Spring2019,Lecture,Taejin   Jung,30
Capstone in Public Relations,11824,COM,416,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 107A,Spring2019,Lecture,Taejin   Jung,30
Intercultural Communication,11825,COM,422,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2019,Lecture,Amy B  McHugh,30
Diversity/Identity/Communicati,13415,COM,423,7,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 217,Spring2019,Lecture,Jessica K  Reeher,30
Communication/Service Learning,12031,COM,490,,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 216,Spring2019,Lecture,Jenny   Rosenberg,30
Applied Communication Theory,11826,COM,501,1,Graduate ,3,,4:30 pm - 7:15 pm,T,Lanigan Hall 102A,Spring2019,Lecture,Jenna L  Currie-Mueller,30
Interperson COM inOrganization,13667,COM,562,2,Graduate ,3,,4:30 pm - 7:15 pm,R,Lanigan Hall 102A,Spring2019,Lecture,Jenna L  Currie-Mueller,30
Strategic COM Thesis/ApProject,12985,COM,590,3,Graduate ,3,,TBA,TBA,TBA,Spring2019,Lecture,Katherine   Thweatt,30
Strategic COM Thesis/ApProject,12986,COM,590,4,Graduate ,3,,TBA,TBA,TBA,Spring2019,Lecture,Jenna L  Currie-Mueller,30
Strategic COM Thesis/ApProject,13534,COM,590,5,Graduate ,3,,TBA,TBA,TBA,Spring2019,Lecture,Serenity   Sutherland,30
Strategic COM Thesis/ApProject,14037,COM,590,6,Graduate ,3,,TBA,TBA,TBA,Spring2019,Lecture,Kristen C  Eichhorn,30
Introduction to Counseling,10052,CPS,310,7,Undergraduate ,3,,9:35 am - 10:55 am,TR,Park Hall 315,Spring2019,Lecture,Kristin Renee  MacDonald,30
Introduction to Counseling,11641,CPS,310,1,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Park Hall 315,Spring2019,Lecture,Joseph Duane  Hutchins,30
Intro to Family,10053,CPS,391,2,Undergraduate ,3,,3:30 pm - 6:15 pm,M,Lanigan Hall 106,Spring2019,Lecture,Maggie L  Fitzsimmons,30
Intro to Family,13285,CPS,391,3,Undergraduate ,3,,4:00 pm - 6:45 pm,R,Lanigan Hall 106,Spring2019,Lecture,Maggie L  Fitzsimmons,30
Intro to Family,13424,CPS,391,4,Undergraduate ,3,,6:00 pm - 8:45 pm,R,Sonata,Spring2019,Lecture,Stephanie Arleen  DeMarsh Gamboa,30
Intr to Expressive Art Therapy,11144,CPS,393,5,Undergraduate ,3,,12:00 pm - 2:45 pm,R,Wilber 311,Spring2019,Lecture,Kyle Richard  Dzintars,30
Expressive Art Therapy:Process,10990,CPS,394,6,Undergraduate ,3,,4:00 pm - 6:30 pm,T,Park Hall 315,Spring2019,Lecture,Kristin Renee  MacDonald,30
T:Exploring Leadership Issues,10054,CPS,395,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 256,Spring2019,Lecture,Michael   Paestella,30
"Race, Gender & Class Issues",10055,CPS,502,1,Graduate ,3,,12:45 pm - 3:40 pm,T,Wilber 311,Spring2019,Seminar,Tiphanie   Gonzalez,30
"Race, Gender & Class Issues",11123,CPS,502,2,Graduate ,3,,5:00 pm - 7:45 pm,M,Sonata 118,Spring2019,Seminar,Sarah F  Spiegelhoff,30
Psych Found,Development,10056,,3,Graduate ,3,,11:45 am - 2:30 pm,M,Wilber 311,Spring2019,Lecture,Jason   Duffy,30
Psy Fnd: Psychopathology,11141,CPS,505,4,Graduate ,3,,9:00 am - 11:55 am,W,Wilber 311,Spring2019,Lecture,Jodi Ann  Mullen,30
Psychologcl Fndtns,Learning,10057,,5,Graduate ,3,,4:30 pm - 7:00 pm,M,Wilber 115,Spring2019,Lecture,Carlo   Cuccaro,30
Found. Mental Health Coun,10989,CPS,508,6,Graduate ,3,,6:00 pm - 8:45 pm,R,Wilber B7,Spring2019,Lecture,Daniel   McManus,30
Prof.Orient/Ethics MH Counsel,12723,CPS,509,7,Graduate ,3,,4:15 pm - 6:45 pm,W,Park Hall 304,Spring2019,Lecture,Tiphanie   Gonzalez,30
Practicum in Counseling,10058,CPS,511,1,Graduate ,3,,9:00 am - 12:00 pm,T,Park Hall 314,Spring2019,Practicum,Jason   Duffy,30
Practicum in Counseling,10059,CPS,511,2,Graduate ,3,,3:00 pm - 5:30 pm,M,Wilber B7,Spring2019,Practicum,Jason   Duffy,30
Practicum in Counseling,10778,CPS,511,3,Graduate ,3,,1:00 pm - 4:00 pm,T,Park Hall 314,Spring2019,Practicum,Jason   Duffy,30
Practicum in Counseling,13286,CPS,511,4,Graduate ,3,,6:00 pm - 8:45 pm,W,Park Hall 314,Spring2019,Practicum,Daniel   McManus,30
Practicum in Counseling,12976,CPS,511,5,Graduate ,3,,2:00 pm - 5:00 pm,R,Sonata 106,Spring2019,Lecture,Stephanie Arleen  DeMarsh Gamboa,30
Prac. Mental Health Counseling,10061,CPS,512,6,Graduate ,3,,1:00 pm - 3:45 pm,W,Park Hall 314,Spring2019,Practicum,Jodi Ann  Mullen,30
